Date,SOUTHAFRICA
1999-09-16,93.20076935972119
1999-09-17,93.08660182883288
1999-09-20,93.16987993787191
1999-09-21,92.78309165911105
1999-09-22,91.94440873417913
1999-09-23,92.63034024056076
1999-09-24,92.67710021943277
1999-09-27,94.66453280712723
1999-09-28,97.84269494285616
1999-09-29,97.32649715118362
1999-09-30,97.3341600728409
1999-10-01,98.2187582087754
1999-10-04,102.0375429031631
1999-10-05,102.97317486634375
1999-10-06,101.71985325089669
1999-10-07,104.03769086296899
1999-10-08,105.73961729998804
1999-10-11,106.06815968045703
1999-10-12,105.46647491949663
1999-10-13,102.90684750930805
1999-10-14,101.80650889267423
1999-10-15,97.8979533788192
1999-10-18,97.8218042489043
1999-10-19,99.77161235288322
1999-10-20,99.74626777806046
1999-10-21,97.17442123918102
1999-10-22,99.00864924960467
1999-10-25,99.23831532086596
1999-10-26,99.64330842415042
1999-10-27,99.39143757558479
1999-10-28,100.7016863897534
1999-10-29,101.73869819096434
1999-11-01,101.51549867156345
1999-11-02,101.17132039181321
1999-11-03,100.76080244511299
1999-11-04,102.95154173068514
1999-11-05,103.95429119352616
1999-11-08,104.36997622675754
1999-11-09,106.26999457420516
1999-11-10,104.67720014375246
1999-11-11,104.88485916570798
1999-11-12,104.54919780792021
1999-11-15,105.77843199854331
1999-11-16,106.42577115419687
1999-11-17,105.91597528733458
1999-11-18,106.12891218505005
1999-11-19,107.48994093448219
1999-11-22,107.26861406079554
1999-11-23,107.67551520079789
1999-11-24,107.40629583612281
1999-11-25,106.93573551301125
1999-11-26,108.27420326699371
1999-11-29,107.32074577852411
1999-11-30,106.73111473178108
1999-12-01,108.37541692118083
1999-12-02,109.26276632296336
1999-12-03,109.27363828540707
1999-12-06,110.01338258219008
1999-12-07,110.81227140100954
1999-12-08,112.48657900653724
1999-12-09,113.76356489350388
1999-12-10,114.7810708661227
1999-12-13,116.22002521997844
1999-12-14,115.62083860225309
1999-12-15,115.78624769019154
1999-12-16,115.87483521914594
1999-12-17,118.0200986037824
1999-12-20,121.84010197968665
1999-12-21,120.9819870856485
1999-12-22,120.75636405186805
1999-12-23,120.08756332998657
1999-12-24,120.51330017762082
1999-12-27,120.47411156541841
1999-12-28,120.52708882038608
1999-12-29,121.2638641197117
1999-12-30,121.27863447814312
1999-12-31,121.27863447814312
2000-01-03,122.02176400136106
2000-01-04,120.87289047008579
2000-01-05,120.40403353136674
2000-01-06,119.85549682543504
2000-01-07,124.28848007804778
2000-01-10,129.50503784671002
2000-01-11,130.5288095657121
2000-01-12,130.2111460720136
2000-01-13,131.12190431459382
2000-01-14,132.84199556891494
2000-01-17,136.25809603832073
2000-01-18,135.55924835435047
2000-01-19,133.89231900371166
2000-01-20,133.66036482712823
2000-01-21,131.41591123046916
2000-01-24,130.2154960879825
2000-01-25,126.26933301654412
2000-01-26,123.66722332270587
2000-01-27,122.81294373634455
2000-01-28,118.12653704722399
2000-01-31,117.98426982881668
2000-02-01,123.20435823477665
2000-02-02,123.91116427834761
2000-02-03,125.9004833604099
2000-02-04,122.80359666453587
2000-02-07,125.13037973746253
2000-02-08,126.05674925949538
2000-02-09,127.44859511003021
2000-02-10,125.22512530104999
2000-02-11,123.66570612576729
2000-02-14,122.48477296141375
2000-02-15,121.19470394364569
2000-02-16,119.31329972537245
2000-02-17,121.48857237298506
2000-02-18,121.46000336998304
2000-02-21,119.70560746196158
2000-02-22,116.71892912078627
2000-02-23,118.16235735912363
2000-02-24,118.37017102437765
2000-02-25,117.82077031633541
2000-02-28,114.82929649416714
2000-02-29,114.95199325693224
2000-03-01,116.68431287237998
2000-03-02,114.26365747041216
2000-03-03,111.03301509250578
2000-03-06,111.74429348181907
2000-03-07,112.26422348563617
2000-03-08,112.70948770421258
2000-03-09,113.7419325272149
2000-03-10,114.13395713577493
2000-03-13,110.12074888542273
2000-03-14,113.53846118423333
2000-03-15,112.42170806623822
2000-03-16,112.84484136699616
2000-03-17,113.17616040251146
2000-03-20,112.00883123220856
2000-03-21,112.21946848405722
2000-03-22,113.79456895143015
2000-03-23,114.77390572662529
2000-03-24,115.81557836914143
2000-03-27,116.88031209737603
2000-03-28,114.56854481179731
2000-03-29,113.73886812792165
2000-03-30,110.23242519740278
2000-03-31,109.50463459678336
2000-04-03,110.87795864250114
2000-04-04,110.75424938928413
2000-04-05,105.64956181375229
2000-04-06,108.16462502603369
2000-04-07,107.9500678358473
2000-04-10,108.11679639272572
2000-04-11,104.65613557226096
2000-04-12,103.90153474764641
2000-04-13,99.9642709748837
2000-04-14,96.73959582793857
2000-04-17,88.21188114809324
2000-04-18,92.93894748417611
2000-04-19,95.69236218163337
2000-04-20,96.99484728672127
2000-04-21,96.99484728672127
2000-04-24,96.35109185487089
2000-04-25,99.30608139913649
2000-04-26,99.72504933264013
2000-04-27,98.70733870769592
2000-04-28,99.54375045343785
2000-05-01,99.40079695730779
2000-05-02,99.41040484542589
2000-05-03,98.56184859984859
2000-05-04,97.09570626150236
2000-05-05,95.36844294335701
2000-05-08,95.22425153146928
2000-05-09,95.70679555616056
2000-05-10,95.46403096670495
2000-05-11,96.65687628126129
2000-05-12,95.76425131182775
2000-05-15,96.45060289403516
2000-05-16,97.50298747010899
2000-05-17,95.56963156660393
2000-05-18,94.12930696541169
2000-05-19,91.39362469951642
2000-05-22,90.97127615579568
2000-05-23,91.17423740670309
2000-05-24,89.56177711877224
2000-05-25,91.55937846505549
2000-05-26,91.37031895425108
2000-05-29,93.19256095498608
2000-05-30,95.20740926058576
2000-05-31,96.79233919453436
2000-06-01,96.6037720803023
2000-06-02,99.4464590456974
2000-06-05,99.5775742511105
2000-06-06,100.52094222606465
2000-06-07,100.7830364584638
2000-06-08,100.37435730521346
2000-06-09,101.40129421093222
2000-06-12,102.14141857631951
2000-06-13,101.64329635507032
2000-06-14,101.8442310863346
2000-06-15,101.37573729008763
2000-06-16,102.69257498589006
2000-06-19,102.58944252381004
2000-06-20,102.83389203278668
2000-06-21,100.98118914909428
2000-06-22,100.60505510116778
2000-06-23,100.67156787628771
2000-06-26,101.70384189922902
2000-06-27,102.76955349628153
2000-06-28,102.557570616925
2000-06-29,101.73486365265711
2000-06-30,102.75377141676788
2000-07-03,102.29742051465844
2000-07-04,103.26813392376773
2000-07-05,103.62376090975951
2000-07-06,101.55358769538269
2000-07-07,100.9356885711683
2000-07-10,101.8151676171669
2000-07-11,101.72772704494986
2000-07-12,102.69888392453724
2000-07-13,103.21263904477718
2000-07-14,104.1823042780165
2000-07-17,103.77492394662401
2000-07-18,102.92554238451099
2000-07-19,103.11584649716619
2000-07-20,103.0763969839714
2000-07-21,103.72416335201085
2000-07-24,103.0068810589393
2000-07-25,102.25021801170985
2000-07-26,102.23917293267054
2000-07-27,102.08374231803373
2000-07-28,101.10966237741806
2000-07-31,100.63401645694823
2000-08-01,100.79377469337268
2000-08-02,101.44369747125654
2000-08-03,100.95371600815295
2000-08-04,101.98000160775932
2000-08-07,102.57319628833689
2000-08-08,102.6291353870921
2000-08-09,102.37989320115207
2000-08-10,105.36412760669357
2000-08-11,105.83600558980658
2000-08-14,107.27271694694622
2000-08-15,106.47179493100978
2000-08-16,107.375393893145
2000-08-17,107.07466244795366
2000-08-18,106.6679162370584
2000-08-21,107.46781739570429
2000-08-22,108.12212783302245
2000-08-23,107.82600894839116
2000-08-24,108.37110591541045
2000-08-25,108.79004211406576
2000-08-28,108.75891293166693
2000-08-29,109.84598184469995
2000-08-30,109.6237942695184
2000-08-31,111.22742397705156
2000-09-01,112.1692969488695
2000-09-04,113.73229617180918
2000-09-05,111.20744928308591
2000-09-06,110.1327559075541
2000-09-07,108.95769213046233
2000-09-08,108.61113125465727
2000-09-11,108.12578656279024
2000-09-12,107.00025543349727
2000-09-13,107.7300603405744
2000-09-14,107.77392656591147
2000-09-15,106.24274271780135
2000-09-18,105.13666228430733
2000-09-19,103.26457855842156
2000-09-20,102.59118168439448
2000-09-21,100.74144192691143
2000-09-22,101.18553841190234
2000-09-25,101.19253651262936
2000-09-26,102.36124849227063
2000-09-27,103.31766193734632
2000-09-28,103.91390540498817
2000-09-29,104.76380214616546
2000-10-02,105.60615625147761
2000-10-03,105.52020068136459
2000-10-04,104.56785676993385
2000-10-05,102.93106835966498
2000-10-06,102.43993618726542
2000-10-09,101.11529087422458
2000-10-10,100.0422021532881
2000-10-11,97.97378118560668
2000-10-12,96.1494290835772
2000-10-13,95.72808648972003
2000-10-16,96.27719117455229
2000-10-17,95.5640580240092
2000-10-18,90.54626301473319
2000-10-19,94.00772010480911
2000-10-20,95.51286270862114
2000-10-23,96.14649790728564
2000-10-24,95.82842606891727
2000-10-25,93.26211806264931
2000-10-26,92.46911995149624
2000-10-27,93.20984856683499
2000-10-30,93.71128408046573
2000-10-31,96.14765765156437
2000-11-01,98.73873226269487
2000-11-02,101.27562376864768
2000-11-03,100.34100603556342
2000-11-06,99.69249541826713
2000-11-07,99.18457790606415
2000-11-08,98.56813386238834
2000-11-09,96.45532268993641
2000-11-10,96.36961261062905
2000-11-13,94.45543341931848
2000-11-14,96.41984101679645
2000-11-15,96.2636025619124
2000-11-16,95.24070653078728
2000-11-17,94.53466671720204
2000-11-20,93.01611014347456
2000-11-21,92.3984451861811
2000-11-22,90.56924689123657
2000-11-23,89.16378619110331
2000-11-24,89.938391696348
2000-11-27,92.33492888307958
2000-11-28,92.43212454751382
2000-11-29,92.70563644234257
2000-11-30,89.47646569539906
2000-12-01,90.34403818896163
2000-12-04,92.11001930989444
2000-12-05,92.12811439586982
2000-12-06,96.14905916184868
2000-12-07,94.87670775054647
2000-12-08,96.33286391289111
2000-12-11,98.2082483858937
2000-12-12,97.06010708363102
2000-12-13,95.9290187532694
2000-12-14,95.0447804528473
2000-12-15,94.38794414484336
2000-12-18,96.18372403192818
2000-12-19,95.75486126687534
2000-12-20,96.56275727015496
2000-12-21,95.98262009941415
2000-12-22,99.31571908768285
2000-12-25,99.31571908768285
2000-12-26,99.44735025943586
2000-12-27,100.36723512917776
2000-12-28,100.75996679225202
2000-12-29,100.0
2001-01-01,100.0
2001-01-02,98.70671220963054
2001-01-03,97.37484652883542
2001-01-04,100.87342290575228
2001-01-05,100.70851547559482
2001-01-08,100.23186993344902
2001-01-09,98.64400008418194
2001-01-10,96.68293639281772
2001-01-11,98.44889284868212
2001-01-12,99.72114236127744
2001-01-15,101.34994946531364
2001-01-16,100.18833771239143
2001-01-17,100.86180890066801
2001-01-18,100.60635696747376
2001-01-19,100.58399726574787
2001-01-22,99.38260040620993
2001-01-23,100.2296098363466
2001-01-24,100.58258243538735
2001-01-25,101.87695678321433
2001-01-26,101.86887511099498
2001-01-29,103.39526624308931
2001-01-30,105.56104815140051
2001-01-31,105.96483830852746
2001-02-01,109.25029073671942
2001-02-02,108.1604092613982
2001-02-05,107.97114494692595
2001-02-06,108.4587607616948
2001-02-07,106.1129907447423
2001-02-08,105.48513552399956
2001-02-09,106.76230833318418
2001-02-12,108.1674102918455
2001-02-13,107.54379512101725
2001-02-14,105.87132446734418
2001-02-15,107.2742310515424
2001-02-16,106.77767105686317
2001-02-19,108.72442526082082
2001-02-20,108.26012044274572
2001-02-21,106.56718744291277
2001-02-22,105.55926490377722
2001-02-23,104.00099220402791
2001-02-26,105.82015943725517
2001-02-27,108.01498679710284
2001-02-28,106.39667012939387
2001-03-01,105.68929496360418
2001-03-02,104.88705881842789
2001-03-05,105.40791929695204
2001-03-06,105.1818795468115
2001-03-07,104.96620687211002
2001-03-08,106.77452003693898
2001-03-09,105.83489415108826
2001-03-12,104.80167653982473
2001-03-13,103.50380298173599
2001-03-14,99.45184250368207
2001-03-15,99.24064594143879
2001-03-16,96.19763219332943
2001-03-19,96.26757072188009
2001-03-20,97.1162803691836
2001-03-21,97.00869217084261
2001-03-22,94.46905430793063
2001-03-23,95.90551276772818
2001-03-26,98.10640601928031
2001-03-27,97.53099312709162
2001-03-28,95.52914993983487
2001-03-29,94.50641947356664
2001-03-30,92.00461352666554
2001-04-02,90.41957379417471
2001-04-03,88.31242326030686
2001-04-04,89.67042177575362
2001-04-05,91.91386441831685
2001-04-06,90.70951380719575
2001-04-09,92.11270026286005
2001-04-10,94.08365889633625
2001-04-11,96.78628433524712
2001-04-12,97.03326638152095
2001-04-13,97.03326638152095
2001-04-16,96.81575719162458
2001-04-17,95.88455709830845
2001-04-18,97.68815440653546
2001-04-19,98.46850866599806
2001-04-20,97.78073618631268
2001-04-23,96.69672530102342
2001-04-24,97.8798708816742
2001-04-25,98.50026280591403
2001-04-26,100.02572020889379
2001-04-27,100.68399038262827
2001-04-30,102.79993870104508
2001-05-01,102.90264876843715
2001-05-02,101.8183472119097
2001-05-03,100.56520510692341
2001-05-04,101.2411399283995
2001-05-07,102.50708959175813
2001-05-08,102.20507125166381
2001-05-09,103.1722003057476
2001-05-10,104.14862942505819
2001-05-11,103.3807864165192
2001-05-14,102.94964543434071
2001-05-15,103.5577864923218
2001-05-16,105.64576438806435
2001-05-17,108.07717128795106
2001-05-18,108.15205893779844
2001-05-21,110.64125394234105
2001-05-22,109.96725354453744
2001-05-23,108.50172390388902
2001-05-24,108.46585827522647
2001-05-25,108.04473475604505
2001-05-28,109.27761534208
2001-05-29,108.51027257320222
2001-05-30,108.66542725249414
2001-05-31,108.75250367707318
2001-06-01,106.70155191418174
2001-06-04,107.01261141321551
2001-06-05,107.05346180600925
2001-06-06,105.93837731471353
2001-06-07,105.63289153524127
2001-06-08,105.63103476388731
2001-06-11,105.2427529999612
2001-06-12,104.53320317165475
2001-06-13,104.50462710388436
2001-06-14,104.21533074216592
2001-06-15,103.61089527715268
2001-06-18,102.93050170533812
2001-06-19,104.93541662672486
2001-06-20,103.45808135153341
2001-06-21,104.58362807140438
2001-06-22,104.74821277895826
2001-06-25,105.95999172535757
2001-06-26,105.47048806616118
2001-06-27,105.6334363855403
2001-06-28,104.90391925384306
2001-06-29,104.84385700161523
2001-07-02,105.47489609257724
2001-07-03,103.44317938881578
2001-07-04,100.6040459170581
2001-07-05,98.17412809187469
2001-07-06,97.0894735973702
2001-07-09,97.11918696846823
2001-07-10,97.39971522017856
2001-07-11,96.9571923518246
2001-07-12,97.85692927866324
2001-07-13,98.78713077174378
2001-07-16,98.811259173692
2001-07-17,96.19278458787403
2001-07-18,94.55764855787983
2001-07-19,95.75235945714974
2001-07-20,94.60413338012476
2001-07-23,94.7090490652157
2001-07-24,93.67252388642127
2001-07-25,92.40792630689263
2001-07-26,92.41478505707231
2001-07-27,92.49973163864094
2001-07-30,93.24011497651003
2001-07-31,92.47452956652086
2001-08-01,94.19871535787685
2001-08-02,96.84212704091608
2001-08-03,96.1063029809725
2001-08-06,94.47334220891338
2001-08-07,92.73867405040798
2001-08-08,91.17987635715177
2001-08-09,91.44342272690972
2001-08-10,91.60607850810558
2001-08-13,91.95038883552719
2001-08-14,92.87536998556625
2001-08-15,93.58666148768775
2001-08-16,93.93382909206534
2001-08-17,93.64275788584574
2001-08-20,92.94898552327622
2001-08-21,92.66096500121544
2001-08-22,94.65232731133955
2001-08-23,95.41059903461759
2001-08-24,96.45622614306319
2001-08-27,98.10697992922564
2001-08-28,98.40109022159874
2001-08-29,98.43679225812907
2001-08-30,97.2490451755377
2001-08-31,96.88277243450494
2001-09-03,95.59443464629598
2001-09-04,95.80251858087526
2001-09-05,95.76750098698223
2001-09-06,94.61281114291599
2001-09-07,93.68798189993025
2001-09-10,92.69675518218561
2001-09-11,89.417136700828
2001-09-12,85.90077271785051
2001-09-13,87.72205678988703
2001-09-14,86.22226332442055
2001-09-17,84.14461197457113
2001-09-18,83.48863809594731
2001-09-19,83.77760018138355
2001-09-20,79.92859314988486
2001-09-21,76.83993180991807
2001-09-24,77.01559304178797
2001-09-25,80.95979267172522
2001-09-26,81.26726418879669
2001-09-27,80.97673506036718
2001-09-28,82.16235308195027
2001-10-01,81.79439621823124
2001-10-02,81.32441638196279
2001-10-03,80.89437799943545
2001-10-04,84.27328663338083
2001-10-05,84.51073234685715
2001-10-08,85.08355891599673
2001-10-09,84.70927345038582
2001-10-10,84.45072274078969
2001-10-11,86.41551327967258
2001-10-12,86.51625827780622
2001-10-15,86.83925324787131
2001-10-16,86.25449778084827
2001-10-17,86.31283410170279
2001-10-18,85.08101185708229
2001-10-19,84.9383875021694
2001-10-22,83.49175981825951
2001-10-23,83.69027792409527
2001-10-24,84.34986418848828
2001-10-25,84.50949221641856
2001-10-26,84.65171759229715
2001-10-29,85.59669114039333
2001-10-30,83.72203024297383
2001-10-31,83.76588344565796
2001-11-01,83.75546827432532
2001-11-02,84.67619973411243
2001-11-05,85.58995204975177
2001-11-06,84.79578724597253
2001-11-07,84.31303783994811
2001-11-08,84.57943876610048
2001-11-09,83.82768700799791
2001-11-12,84.23107421013255
2001-11-13,85.80949553131667
2001-11-14,88.12179044752165
2001-11-15,90.31132624412
2001-11-16,89.65446395094187
2001-11-19,90.38827931060734
2001-11-20,89.49926965061543
2001-11-21,88.02337328328058
2001-11-22,86.94964838451072
2001-11-23,87.13977493752165
2001-11-26,88.68318812034734
2001-11-27,87.64867443732129
2001-11-28,87.9971823144553
2001-11-29,85.58767305231
2001-11-30,86.00675710326698
2001-12-03,86.24518849250722
2001-12-04,85.98670437632096
2001-12-05,86.185750805114
2001-12-06,87.59501762051168
2001-12-07,85.39991942256962
2001-12-10,86.71219527914613
2001-12-11,83.96316459069891
2001-12-12,83.11886555272058
2001-12-13,81.3505016993616
2001-12-14,81.13230634191905
2001-12-17,83.73951787764247
2001-12-18,81.98243508846
2001-12-19,80.5076546840887
2001-12-20,77.40082202631581
2001-12-21,80.10697857592609
2001-12-24,81.51121133103644
2001-12-25,81.51121133103644
2001-12-26,81.92133063333092
2001-12-27,82.47786667047767
2001-12-28,82.47197178865984
2001-12-31,82.79362276022933
2002-01-01,82.79362276022933
2002-01-02,82.6787878288603
2002-01-03,82.72642292840507
2002-01-04,85.43572962382346
2002-01-07,87.6692133076475
2002-01-08,89.11573300802249
2002-01-09,90.06907956190386
2002-01-10,90.00216540283672
2002-01-11,91.0767318770286
2002-01-14,89.2421174610594
2002-01-15,87.90125029398743
2002-01-16,86.72819203579395
2002-01-17,87.26030078219365
2002-01-18,86.49922132429145
2002-01-21,85.55235045653143
2002-01-22,85.30142184421577
2002-01-23,86.5708503836911
2002-01-24,87.37864099434024
2002-01-25,85.73433857091743
2002-01-28,85.80971656310687
2002-01-29,86.09292212145947
2002-01-30,84.79899563907004
2002-01-31,86.44728244960133
2002-02-01,87.14242473165257
2002-02-04,87.40855477912501
2002-02-05,87.64913030814925
2002-02-06,90.07448458736353
2002-02-07,89.62930527630867
2002-02-08,89.86311885553535
2002-02-11,89.43186040744833
2002-02-12,91.027476134886
2002-02-13,91.33396616397965
2002-02-14,93.12220706709117
2002-02-15,93.7835714739679
2002-02-18,92.5267532845552
2002-02-19,91.39813102272498
2002-02-20,90.35408410024147
2002-02-21,88.49377827925073
2002-02-22,89.30332032667637
2002-02-25,90.58320947242595
2002-02-26,91.73476410396098
2002-02-27,92.72378299438327
2002-02-28,91.07819137854582
2002-03-01,91.31519329576506
2002-03-04,94.83183757856989
2002-03-05,95.24777602049177
2002-03-06,94.50483355547496
2002-03-07,92.6702074058704
2002-03-08,91.34488962567883
2002-03-11,92.88773794199116
2002-03-12,91.5758026509203
2002-03-13,91.34932380745362
2002-03-14,91.08439282810505
2002-03-15,90.24368057733454
2002-03-18,90.85568092873106
2002-03-19,92.27693835158367
2002-03-20,91.61342619670987
2002-03-21,92.91591892411856
2002-03-22,92.62766737225218
2002-03-25,92.02059862865676
2002-03-26,92.21128328400923
2002-03-27,92.4712299350822
2002-03-28,92.90270899537285
2002-03-29,92.90270899537285
2002-04-01,92.94359927221939
2002-04-02,96.55209118472422
2002-04-03,96.96190046344098
2002-04-04,96.75626639964348
2002-04-05,98.13861835992519
2002-04-08,96.61224673773937
2002-04-09,96.21439436538101
2002-04-10,96.59635459229663
2002-04-11,96.2369161086935
2002-04-12,95.79315339959926
2002-04-15,96.4224325976517
2002-04-16,97.777858045817
2002-04-17,99.2928882390873
2002-04-18,99.38631694536764
2002-04-19,99.88430212236044
2002-04-22,100.36058770391858
2002-04-23,99.69584419220092
2002-04-24,99.24785674080039
2002-04-25,100.61768827862304
2002-04-26,100.9449195128559
2002-04-29,101.66923178876488
2002-04-30,101.28701152859811
2002-05-01,101.80062666739865
2002-05-02,101.90086773694877
2002-05-03,104.53231500459086
2002-05-06,106.13807455702099
2002-05-07,108.56250619159258
2002-05-08,109.87338014887942
2002-05-09,109.67063200201306
2002-05-10,110.65172507013364
2002-05-13,110.93814457056446
2002-05-14,112.15333878084508
2002-05-15,110.48228845239902
2002-05-16,110.70165294144613
2002-05-17,111.34046544071789
2002-05-20,111.62372827424419
2002-05-21,112.28796784812442
2002-05-22,112.99953326142932
2002-05-23,111.1705987725028
2002-05-24,113.45752595935902
2002-05-27,112.59166446696959
2002-05-28,112.93847516000743
2002-05-29,113.49823921210402
2002-05-30,112.52846319952833
2002-05-31,111.47799129714188
2002-06-03,113.4335907043315
2002-06-04,115.06602437488044
2002-06-05,111.04441890114839
2002-06-06,110.9729666123939
2002-06-07,109.91033569883905
2002-06-10,108.28402502966699
2002-06-11,106.79072105080921
2002-06-12,107.35401298726022
2002-06-13,103.9460354007811
2002-06-14,101.82017725559827
2002-06-17,100.49573784448597
2002-06-18,103.59193579880846
2002-06-19,103.21930251927398
2002-06-20,103.1462188009826
2002-06-21,102.77288241558546
2002-06-24,101.9262657358002
2002-06-25,100.62538158150858
2002-06-26,98.1486833295616
2002-06-27,98.42995010732965
2002-06-28,100.18846458322521
2002-07-01,102.3146528201098
2002-07-02,101.14702636581352
2002-07-03,98.07370963791314
2002-07-04,98.51371586315722
2002-07-05,101.13805415984356
2002-07-08,101.19433003085688
2002-07-09,102.01060041320059
2002-07-10,100.27301075603364
2002-07-11,97.80987782767484
2002-07-12,98.74311960678315
2002-07-15,98.32750836085641
2002-07-16,97.77537416573406
2002-07-17,97.95917349143657
2002-07-18,100.8374881551948
2002-07-19,99.77359477675031
2002-07-22,95.56341801297134
2002-07-23,91.84195868330488
2002-07-24,87.78850628063965
2002-07-25,90.86244867261352
2002-07-26,88.19945609153964
