Date,UK
2005-01-17,3643.020966778385
2005-01-18,3640.1764502444526
2005-01-19,3657.5196618769305
2005-01-20,3634.194053403903
2005-01-21,3633.1827299808365
2005-01-24,3652.615388870732
2005-01-25,3653.502406660225
2005-01-26,3690.607876333472
2005-01-27,3704.6587196373894
2005-01-28,3682.465825338997
2005-01-31,3703.4866220212552
2005-02-01,3732.6858447343698
2005-02-02,3751.4955368880414
2005-02-03,3736.003876409064
2005-02-04,3772.20793519651
2005-02-07,3759.2184365082576
2005-02-08,3751.0317972486914
2005-02-09,3755.1002811069
2005-02-10,3788.9932927226528
2005-02-11,3809.340967555893
2005-02-14,3850.5430568055503
2005-02-15,3862.988900254797
2005-02-16,3845.876442956479
2005-02-17,3872.2328719297084
2005-02-18,3878.526028359257
2005-02-21,3884.438552088537
2005-02-22,3882.039988683917
2005-02-23,3854.3168028334526
2005-02-24,3847.0179196312924
2005-02-25,3890.2552419596045
2005-02-28,3883.231885075052
2005-03-01,3896.240528299858
2005-03-02,3872.9600518440816
2005-03-03,3886.83611218075
2005-03-04,3939.547349875584
2005-03-07,3908.4446183037785
2005-03-08,3929.4774131260306
2005-03-09,3904.347604176322
2005-03-10,3881.625937619283
2005-03-11,3903.5456373700563
2005-03-14,3868.229420269229
2005-03-15,3896.3021258954695
2005-03-16,3888.604999873375
2005-03-17,3868.5169247902586
2005-03-18,3854.7703546157395
2005-03-21,3823.7433795322386
2005-03-22,3832.7400917226187
2005-03-23,3759.840767942924
2005-03-24,3762.959996962707
2005-03-25,3762.959996962707
2005-03-28,3754.408272462899
2005-03-29,3767.796685375721
2005-03-30,3773.62248404636
2005-03-31,3780.6851064491657
2005-04-01,3794.221984338776
2005-04-04,3747.972339054683
2005-04-05,3788.5100872217736
2005-04-06,3795.2458647319622
2005-04-07,3816.3251757639773
2005-04-08,3817.334790966431
2005-04-11,3839.3733155740656
2005-04-12,3810.7693783841046
2005-04-13,3835.322371763306
2005-04-14,3799.2817397931963
2005-04-15,3782.0477345704926
2005-04-18,3752.2033862584667
2005-04-19,3799.6437500489496
2005-04-20,3777.4846367342857
2005-04-21,3766.5281693709985
2005-04-22,3795.3470952265243
2005-04-25,3798.895009190188
2005-04-26,3766.4665916555405
2005-04-27,3729.724904311896
2005-04-28,3731.6018135424797
2005-04-29,3740.925840408306
2005-05-02,3707.9217038509582
2005-05-03,3748.2780058848034
2005-05-04,3784.5146702300217
2005-05-05,3806.0757677361444
2005-05-06,3793.8752172478053
2005-05-09,3768.24133309812
2005-05-10,3755.218781295606
2005-05-11,3730.29869982983
2005-05-12,3724.748028811459
2005-05-13,3704.184849496377
2005-05-16,3661.03732319786
2005-05-17,3681.699151541721
2005-05-18,3712.7805315885303
2005-05-19,3728.480462231668
2005-05-20,3712.34273471885
2005-05-23,3735.501370118779
2005-05-24,3729.569052688674
2005-05-25,3727.6002456644524
2005-05-26,3726.805680796167
2005-05-27,3723.1818781956754
2005-05-30,3724.1007538066046
2005-05-31,3705.505390685059
2005-06-01,3732.2890015197527
2005-06-02,3732.835787069616
2005-06-03,3728.73158094513
2005-06-06,3720.2342025515595
2005-06-07,3774.8803366700713
2005-06-08,3780.314705239766
2005-06-09,3742.364288131113
2005-06-10,3747.8634930673575
2005-06-13,3738.5618526639996
2005-06-14,3747.3267712451166
2005-06-15,3752.473314399049
2005-06-16,3772.6781945380285
2005-06-17,3805.539560440622
2005-06-20,3801.3046822643423
2005-06-21,3811.86921946387
2005-06-22,3820.0430053502632
2005-06-23,3823.930556631595
2005-06-24,3801.0614190538636
2005-06-27,3784.717327441871
2005-06-28,3799.603533845091
2005-06-29,3786.9899411396627
2005-06-30,3764.4475386135427
2005-07-01,3756.269691752836
2005-07-04,3750.463584872667
2005-07-05,3738.7057385053618
2005-07-06,3777.6224987937053
2005-07-07,3690.6523926987716
2005-07-08,3733.1243442016607
2005-07-11,3782.319001105286
2005-07-12,3800.2840932585655
2005-07-13,3780.2626231820445
2005-07-14,3801.5214663293964
2005-07-15,3765.2087073041366
2005-07-18,3745.1669751799986
2005-07-19,3705.889732766718
2005-07-20,3698.3004090238073
2005-07-21,3738.347312146928
2005-07-22,3745.6700729112913
2005-07-25,3767.364062080594
2005-07-26,3752.107817000666
2005-07-27,3762.157102356528
2005-07-28,3786.7521622928
2005-07-29,3813.907570698376
2005-08-01,3841.307140044955
2005-08-02,3867.5110829242103
2005-08-03,3899.4972820958674
2005-08-04,3884.4997349772166
2005-08-05,3875.3105324974968
2005-08-08,3920.8359094550287
2005-08-09,3927.3400758191256
2005-08-10,3973.7949872498575
2005-08-11,3984.466802114256
2005-08-12,3988.4520852100345
2005-08-15,3974.1453759668925
2005-08-16,3962.2779230678557
2005-08-17,3947.2422346895323
2005-08-18,3894.8675927567565
2005-08-19,3920.663388371479
2005-08-22,3948.6584916873026
2005-08-23,3927.120404421226
2005-08-24,3909.8726404787208
2005-08-25,3903.147451930292
2005-08-26,3896.9043122329076
2005-08-29,3884.297504608861
2005-08-30,3866.5075455092415
2005-08-31,3927.660804169086
2005-09-01,4017.7669328574225
2005-09-02,4042.5262211316754
2005-09-05,4054.959996658622
2005-09-06,4069.0943768498028
2005-09-07,4070.54180308977
2005-09-08,4054.842283846095
2005-09-09,4067.8503106117364
2005-09-12,4041.4915291983298
2005-09-13,4014.238860764425
2005-09-14,4034.336788396508
2005-09-15,4010.058743409846
2005-09-16,4027.182408429562
2005-09-19,4044.3248674650727
2005-09-20,4032.493826032892
2005-09-21,4016.7271703114416
2005-09-22,3978.5532647341765
2005-09-23,3969.1128977636577
2005-09-26,3989.9486412635833
2005-09-27,3967.5822419116603
2005-09-28,3991.4074324737308
2005-09-29,3979.5168648964127
2005-09-30,3997.0684730319067
2005-10-03,3980.468954903449
2005-10-04,3989.3305396309115
2005-10-05,3942.110828675488
2005-10-06,3928.028667889885
2005-10-07,3890.974559346848
2005-10-10,3882.8789903281718
2005-10-11,3875.429746521706
2005-10-12,3860.1635722554774
2005-10-13,3798.384068256868
2005-10-14,3843.889666260747
2005-10-17,3823.8429640842414
2005-10-18,3795.1426669010384
2005-10-19,3756.7714497042894
2005-10-20,3774.4180544678143
2005-10-21,3766.275752299738
2005-10-24,3800.7776878294485
2005-10-25,3817.5675876417517
2005-10-26,3830.6914209037686
2005-10-27,3814.28409992673
2005-10-28,3819.7816968501293
2005-10-31,3875.3471827133103
2005-11-01,3875.7852230192093
2005-11-02,3925.572966542001
2005-11-03,3980.6151973652445
2005-11-04,3914.9520959930437
2005-11-07,3927.92379659001
2005-11-08,3921.9776868842955
2005-11-09,3912.459525132905
2005-11-10,3915.469049811708
2005-11-11,3929.3839941290225
2005-11-14,3929.235375391907
2005-11-15,3895.392391731103
2005-11-16,3848.7682692150865
2005-11-17,3882.0141721782406
2005-11-18,3893.2416330050573
2005-11-21,3905.828004882931
2005-11-22,3902.0735518102906
2005-11-23,3942.8724107404596
2005-11-24,3935.198987821189
2005-11-25,3926.1169894715385
2005-11-28,3902.801222815717
2005-11-29,3906.987461563578
2005-11-30,3892.3626714032494
2005-12-01,3936.5888730858355
2005-12-02,3967.038444369203
2005-12-05,3970.419353911712
2005-12-06,3993.9185671407827
2005-12-07,3976.354439987187
2005-12-08,4014.035056610701
2005-12-09,4018.1143014271042
2005-12-12,4045.703434779861
2005-12-13,4044.029151676576
2005-12-14,4062.5077327246167
2005-12-15,4020.721752209814
2005-12-16,4066.6017709551775
2005-12-19,4050.182208377389
2005-12-20,4049.1635597244363
2005-12-21,4031.572731889296
2005-12-22,4033.360958303959
2005-12-23,4023.314479755689
2005-12-26,4023.314479755689
2005-12-27,4022.15304836521
2005-12-28,4029.9137349046687
2005-12-29,4040.269014526124
2005-12-30,4004.481771309317
2006-01-02,4004.481771309317
2006-01-03,4100.553612700015
2006-01-04,4172.378158589224
2006-01-05,4145.326417135219
2006-01-06,4212.068919291476
2006-01-09,4193.334035887837
2006-01-10,4166.83987974556
2006-01-11,4187.330820316093
2006-01-12,4191.336074668257
2006-01-13,4193.249065875541
2006-01-16,4202.657124907555
2006-01-17,4154.354596078952
2006-01-18,4137.0671579748305
2006-01-19,4156.095009480469
2006-01-20,4141.64567364017
2006-01-23,4186.152638532971
2006-01-24,4166.178612785424
2006-01-25,4224.669103158986
2006-01-26,4237.493747677315
2006-01-27,4252.9681988420625
2006-01-30,4236.140299504324
2006-01-31,4243.1576660771725
2006-02-01,4279.664220355376
2006-02-02,4238.9182519809465
2006-02-03,4202.772901617744
2006-02-06,4189.372901653829
2006-02-07,4146.365240956095
2006-02-08,4141.253239961272
2006-02-09,4196.500906082994
2006-02-10,4177.632249542286
2006-02-13,4192.245855800238
2006-02-14,4157.5587125467055
2006-02-15,4194.967017875705
2006-02-16,4200.835543943575
2006-02-17,4224.45694712319
2006-02-20,4245.461385148021
2006-02-21,4236.414451530413
2006-02-22,4244.165131665762
2006-02-23,4245.758599101179
2006-02-24,4246.522456682862
2006-02-27,4246.354995293961
2006-02-28,4215.270388043202
2006-03-01,4260.37874978338
2006-03-02,4234.507176152078
2006-03-03,4266.749992816384
2006-03-06,4294.341827252249
2006-03-07,4229.753647324837
2006-03-08,4212.689724485896
2006-03-09,4249.400439843845
2006-03-10,4256.676567719245
2006-03-13,4302.893601189731
2006-03-14,4342.038656696701
2006-03-15,4354.786601903146
2006-03-16,4400.9058024347605
2006-03-17,4400.223549888972
2006-03-20,4398.246380179431
2006-03-21,4377.778660605664
2006-03-22,4397.26507362392
2006-03-23,4354.632532267649
2006-03-24,4402.531919318511
2006-03-27,4374.775521051158
2006-03-28,4353.093547000559
2006-03-29,4332.785946990278
2006-03-30,4399.8802312673915
2006-03-31,4336.152423849577
2006-04-03,4382.07325122447
2006-04-04,4412.791915189425
2006-04-05,4427.133206506391
2006-04-06,4434.078065897456
2006-04-07,4395.764700582479
2006-04-10,4428.330898932982
2006-04-11,4399.40209652779
2006-04-12,4398.317483963918
2006-04-13,4421.399116588071
2006-04-14,4421.399116588071
2006-04-17,4474.903118683891
2006-04-18,4496.135505690349
2006-04-19,4563.347575471119
2006-04-20,4529.737533982369
2006-04-21,4579.669564157302
2006-04-24,4555.459846997995
2006-04-25,4562.129639265248
2006-04-26,4577.799039685377
2006-04-27,4586.198266295158
2006-04-28,4593.410181682815
2006-05-01,4629.295211573
2006-05-02,4689.969690209412
2006-05-03,4640.959225794535
2006-05-04,4682.882163343448
2006-05-05,4750.94680456355
2006-05-08,4730.246439594275
2006-05-09,4776.2466896164615
2006-05-10,4762.629253396755
2006-05-11,4768.609555633144
2006-05-12,4693.611948201288
2006-05-15,4618.891546713229
2006-05-16,4633.3462102121775
2006-05-17,4502.283107797297
2006-05-18,4507.4462595011055
2006-05-19,4452.914536733054
2006-05-22,4375.456551833128
2006-05-23,4497.70437449238
2006-05-24,4389.919633054422
2006-05-25,4468.850479711974
2006-05-26,4520.594342207616
2006-05-29,4529.976960724287
2006-05-30,4484.825828658034
2006-05-31,4504.617606764341
2006-06-01,4516.735422716668
2006-06-02,4575.362763760219
2006-06-05,4549.6095786873475
2006-06-06,4433.00954495421
2006-06-07,4457.119180906749
2006-06-08,4307.2130765671745
2006-06-09,4390.4004634415
2006-06-12,4362.812381234278
2006-06-13,4271.485481221259
2006-06-14,4286.722608815081
2006-06-15,4382.6391046279
2006-06-16,4365.31614924441
2006-06-19,4357.0249738135735
2006-06-20,4390.054532842488
2006-06-21,4398.209819636366
2006-06-22,4380.103617316142
2006-06-23,4365.147806244183
2006-06-26,4353.788921746794
2006-06-27,4346.982672523901
2006-06-28,4350.941971714586
2006-06-29,4425.747454651577
2006-06-30,4549.639215075144
2006-07-03,4574.903251810639
2006-07-04,4580.873729193221
2006-07-05,4507.630480280317
2006-07-06,4560.901907671974
2006-07-07,4593.089200234987
2006-07-10,4574.081968872051
2006-07-11,4547.910031574523
2006-07-12,4524.323418493048
2006-07-13,4474.80056817456
2006-07-14,4410.06555777267
2006-07-17,4365.924422523119
2006-07-18,4363.46476005506
2006-07-19,4471.837284224327
2006-07-20,4496.482652475019
2006-07-21,4476.186188067959
2006-07-24,4541.338044590793
2006-07-25,4545.7948293417885
2006-07-26,4564.106153965256
2006-07-27,4648.002685835012
2006-07-28,4683.2041323226595
2006-07-31,4653.854570052726
2006-08-01,4620.141032644801
2006-08-02,4693.059856685069
2006-08-03,4646.424061297782
2006-08-04,4741.4709543788695
2006-08-07,4691.415370865085
2006-08-08,4678.568144860413
2006-08-09,4724.527649744299
2006-08-10,4651.681269342453
2006-08-11,4659.128286467937
2006-08-14,4686.904675005575
2006-08-15,4718.605781550233
2006-08-16,4743.134710923325
2006-08-17,4731.644045925575
2006-08-18,4702.1426972072495
2006-08-21,4754.6957344681605
2006-08-22,4723.801878813673
2006-08-23,4707.202777814261
2006-08-24,4708.732992537973
2006-08-25,4702.23546777682
2006-08-28,4729.659565197711
2006-08-29,4727.765115618434
2006-08-30,4793.064468917787
2006-08-31,4766.551523260506
2006-09-01,4803.958291883859
2006-09-04,4836.776933484701
2006-09-05,4801.999433669686
2006-09-06,4732.782729438101
2006-09-07,4658.081934675381
2006-09-08,4653.897434742925
2006-09-11,4625.739577716867
2006-09-12,4693.704921830483
2006-09-13,4694.076303656329
2006-09-14,4724.966861939692
2006-09-15,4694.954642574444
2006-09-18,4699.453275733612
2006-09-19,4680.968461848945
2006-09-20,4714.80433543548
2006-09-21,4757.6342718930155
2006-09-22,4715.038982975569
2006-09-25,4688.339773226244
2006-09-26,4737.317135394974
2006-09-27,4766.623685365353
2006-09-28,4761.975964094987
2006-09-29,4742.646053137815
2006-10-02,4782.636708494058
2006-10-03,4776.349926538782
2006-10-04,4790.211530714213
2006-10-05,4802.633093795904
2006-10-06,4783.255014256342
2006-10-09,4789.618843805233
2006-10-10,4797.368782455419
2006-10-11,4803.355660349643
2006-10-12,4841.8359808168925
2006-10-13,4865.9615915338145
2006-10-16,4890.737041221845
2006-10-17,4862.315888608888
2006-10-18,4891.432088606114
2006-10-19,4917.733304581735
2006-10-20,4930.806569905947
2006-10-23,4915.222656024021
2006-10-24,4929.790332931396
2006-10-25,4968.6872906422295
2006-10-26,4974.498310396099
2006-10-27,4976.442435223356
2006-10-30,4963.588288394341
2006-10-31,4979.434893692365
2006-11-01,4997.973164375057
2006-11-02,4996.943229162709
2006-11-03,4978.409073588524
2006-11-06,5028.682948662309
2006-11-07,5080.314295384304
2006-11-08,5063.864250790907
2006-11-09,5046.8728321067965
2006-11-10,5066.457256145178
2006-11-13,5035.073744629081
2006-11-14,5005.3866616232
2006-11-15,5025.891626673934
2006-11-16,5049.420285827081
2006-11-17,5013.516020870627
2006-11-20,5029.739591835512
2006-11-21,5035.241612068675
2006-11-22,5045.247039957981
2006-11-23,5032.50191922306
2006-11-24,5060.193892485611
2006-11-27,5015.888295072443
2006-11-28,5024.594343092118
2006-11-29,5082.811602278052
2006-11-30,5100.629962492426
2006-12-01,5112.975792384412
2006-12-04,5131.549991050464
2006-12-05,5143.344715545057
2006-12-06,5145.894214285683
2006-12-07,5165.432807940284
2006-12-08,5190.524005606782
2006-12-11,5164.2467427888605
2006-12-12,5192.975991984513
2006-12-13,5225.942618438688
2006-12-14,5242.690028111155
2006-12-15,5238.861851811689
2006-12-18,5213.223627765122
2006-12-19,5225.112773460879
2006-12-20,5228.754480786501
2006-12-21,5208.595903785487
2006-12-22,5210.232757074226
2006-12-25,5210.232757074226
2006-12-26,5201.726254613697
2006-12-27,5243.481445732781
2006-12-28,5253.947512363581
2006-12-29,5230.16268037629
2007-01-01,5230.16268037629
2007-01-02,5347.94980299052
2007-01-03,5301.939883574292
2007-01-04,5255.27762293908
2007-01-05,5155.213507740527
2007-01-08,5153.23781035452
2007-01-09,5170.645026637226
2007-01-10,5125.371207320996
2007-01-11,5197.474466700316
2007-01-12,5255.1082032783615
2007-01-15,5294.031913167165
2007-01-16,5241.247259940457
2007-01-17,5260.671647819967
2007-01-18,5268.008117201177
2007-01-19,5295.898966081811
2007-01-22,5285.957605192034
2007-01-23,5318.522204543739
2007-01-24,5331.653008740162
2007-01-25,5310.281574082923
2007-01-26,5246.496999347986
2007-01-29,5251.884305049653
2007-01-30,5263.468880128742
2007-01-31,5222.0002744804215
2007-02-01,5324.123795330321
2007-02-02,5342.3940635950685
2007-02-05,5327.324477605072
2007-02-06,5374.051432327677
2007-02-07,5403.41939770939
2007-02-08,5352.258016408507
2007-02-09,5355.251412668046
2007-02-12,5327.785826292581
2007-02-13,5339.171159296099
2007-02-14,5423.502087581565
2007-02-15,5415.844679484239
2007-02-16,5393.407968706556
2007-02-19,5409.3599543007485
2007-02-20,5407.853115597059
2007-02-21,5351.962230529139
2007-02-22,5371.516851510181
2007-02-23,5415.510348247546
2007-02-26,5443.326068725173
2007-02-27,5322.78676416367
2007-02-28,5214.602156331776
2007-03-01,5163.367326525903
2007-03-02,5129.733316570089
2007-03-05,5032.171690961317
2007-03-06,5098.405598075279
2007-03-07,5151.926924059308
2007-03-08,5210.891730059389
2007-03-09,5230.370317459182
2007-03-12,5213.474978538374
2007-03-13,5162.385669877429
2007-03-14,5037.627682583522
2007-03-15,5156.124177163576
2007-03-16,5169.988578762643
2007-03-19,5230.740817842874
2007-03-20,5290.206715895689
2007-03-21,5335.735124267584
2007-03-22,5407.785220667085
2007-03-23,5413.588237022273
2007-03-26,5390.414343638542
2007-03-27,5382.791298330327
2007-03-28,5363.774302428997
2007-03-29,5404.176849906597
2007-03-30,5387.610025960652
2007-04-02,5443.225514957861
2007-04-03,5488.984483493293
2007-04-04,5485.5665780037425
2007-04-05,5498.228532788057
2007-04-06,5498.228532788057
2007-04-09,5470.485049902899
2007-04-10,5518.506732799583
2007-04-11,5532.954347266636
2007-04-12,5535.137178548873
2007-04-13,5583.392651312942
2007-04-16,5649.100646451331
2007-04-17,5676.188402441139
2007-04-18,5639.399640593947
2007-04-19,5623.0301632222545
2007-04-20,5662.69764131104
2007-04-23,5649.603401104053
2007-04-24,5610.140897555404
2007-04-25,5652.89754084824
2007-04-26,5619.756597484022
2007-04-27,5605.9057606010665
2007-04-30,5626.367661450173
2007-05-01,5600.649704195284
2007-05-02,5632.774294465081
2007-05-03,5672.269130057037
2007-05-04,5743.623286838668
2007-05-07,5754.724165179194
2007-05-08,5691.063508588076
2007-05-09,5716.499833958416
2007-05-10,5655.823639262468
2007-05-11,5684.072553724001
2007-05-14,5671.2322722679055
2007-05-15,5693.783985619543
2007-05-16,5685.4553320243585
2007-05-17,5683.694558091445
2007-05-18,5732.457979779208
2007-05-21,5714.537920622734
2007-05-22,5700.826689501217
2007-05-23,5754.457908274494
2007-05-24,5701.4940529660635
2007-05-25,5700.932393693998
2007-05-28,5700.932393693998
2007-05-29,5721.1390356235615
2007-05-30,5696.834557692142
2007-05-31,5722.0747187187635
2007-06-01,5772.53876593736
2007-06-04,5795.443779786187
2007-06-05,5773.435939706303
2007-06-06,5684.302767039957
2007-06-07,5635.851173195733
2007-06-08,5597.295062329813
2007-06-11,5646.404564318989
2007-06-12,5626.308315380654
2007-06-13,5657.933714708962
2007-06-14,5727.1449868994205
2007-06-15,5818.230037293361
2007-06-18,5804.517748151818
2007-06-19,5776.105582897038
2007-06-20,5790.85148607406
2007-06-21,5739.911855217515
2007-06-22,5726.616713949643
2007-06-25,5746.502760368634
2007-06-26,5729.506221233082
2007-06-27,5699.868995156715
2007-06-28,5755.806784695399
2007-06-29,5796.345057650703
2007-07-02,5803.896510074942
2007-07-03,5858.339092591929
2007-07-04,5885.637862421392
2007-07-05,5838.318527815272
2007-07-06,5892.38514848495
2007-07-09,5915.74835915393
2007-07-10,5869.883970434877
2007-07-11,5884.94728743814
2007-07-12,5939.1000350146505
2007-07-13,5966.34150556587
2007-07-16,5962.151668985627
2007-07-17,5950.601754657333
2007-07-18,5893.975156882731
2007-07-19,5952.796195088322
2007-07-20,5921.984883955507
2007-07-23,5960.365373719473
2007-07-24,5856.9103593534355
2007-07-25,5780.878532603782
2007-07-26,5590.390917974807
2007-07-27,5519.993871135393
2007-07-30,5495.750975427731
2007-07-31,5651.186125923088
2007-08-01,5557.156727857054
2007-08-02,5609.018632239536
2007-08-03,5562.789990082673
2007-08-06,5509.468334977036
2007-08-07,5586.489613847665
2007-08-08,5722.087988127531
2007-08-09,5586.180649574577
2007-08-10,5357.144654698154
2007-08-13,5493.71348263653
2007-08-14,5395.088281327934
2007-08-15,5353.283722436162
2007-08-16,5111.648590271803
2007-08-17,5296.672516967123
2007-08-20,5308.1372652857235
2007-08-21,5305.668737807801
2007-08-22,5429.435810202373
2007-08-23,5468.776458359653
2007-08-24,5504.846023585686
2007-08-27,5517.9945411579465
2007-08-28,5400.63893745711
2007-08-29,5442.833414491223
2007-08-30,5516.491954864138
2007-08-31,5603.6422818160345
2007-09-03,5615.791879909848
2007-09-04,5651.556689047085
2007-09-05,5585.0390957399195
2007-09-06,5629.329509229263
2007-09-07,5530.449195420847
2007-09-10,5488.332141206632
2007-09-11,5620.212534738699
2007-09-12,5649.186711927093
2007-09-13,5688.506293557599
2007-09-14,5580.219109045066
2007-09-17,5459.515130940945
2007-09-18,5530.697888727884
2007-09-19,5692.634789029981
2007-09-20,5708.337585730432
2007-09-21,5753.050753924792
2007-09-24,5759.952520976496
2007-09-25,5680.407081900244
2007-09-26,5710.421998423882
2007-09-27,5785.914137949048
2007-09-28,5806.040326983498
2007-10-01,5859.63075293042
2007-10-02,5851.9896617079785
2007-10-03,5873.264692731306
2007-10-04,5897.277495588321
2007-10-05,5938.3840470351815
2007-10-08,5877.957350378611
2007-10-09,5930.640701321658
2007-10-10,5976.074453791549
2007-10-11,6040.179476152022
2007-10-12,6033.573874879005
2007-10-15,5981.110164062159
2007-10-16,5924.355182890229
2007-10-17,5997.824915787776
2007-10-18,5960.175336411455
2007-10-19,5887.945328208772
2007-10-22,5776.268649309074
2007-10-23,5885.183286738563
2007-10-24,5851.355281125268
2007-10-25,5942.542110030015
2007-10-26,6020.381955664736
2007-10-29,6084.992875116299
2007-10-30,6059.894575999
2007-10-31,6155.390500995007
2007-11-01,6048.5509032943055
2007-11-02,5997.339336931205
2007-11-05,5935.401428257485
2007-11-06,5965.113989185811
2007-11-07,5933.763148758638
2007-11-08,5940.47197848063
2007-11-09,5831.3583314310135
2007-11-12,5761.581384282346
2007-11-13,5822.8853884090795
2007-11-14,5865.8763343121855
2007-11-15,5740.730650997849
2007-11-16,5680.433215711191
2007-11-19,5540.2958819133155
2007-11-20,5669.39960171762
2007-11-21,5513.614520996748
2007-11-22,5605.771203652223
2007-11-23,5683.494347995597
2007-11-26,5645.604338216194
2007-11-27,5607.368221685166
2007-11-28,5764.426174252958
2007-11-29,5777.370301047445
2007-11-30,5824.423284352778
2007-12-03,5812.4791538203
2007-12-04,5717.908211433475
2007-12-05,5792.552521898984
2007-12-06,5778.687042365627
2007-12-07,5853.559913438658
2007-12-10,5909.5556571604375
2007-12-11,5866.077184965335
2007-12-12,5904.978113025294
2007-12-13,5706.421003351013
2007-12-14,5686.314302935457
2007-12-17,5567.986407692668
2007-12-18,5579.111527730795
2007-12-19,5544.441861784171
2007-12-20,5539.69467876989
2007-12-21,5625.314392900018
2007-12-24,5646.127202741477
2007-12-25,5646.127202741477
2007-12-26,5664.837176017789
2007-12-27,5695.2713176653015
2007-12-28,5691.266089856852
2007-12-31,5667.497994361972
2008-01-01,5667.497994361972
2008-01-02,5602.116923042646
2008-01-03,5626.824294557567
2008-01-04,5518.082549355306
2008-01-07,5506.078479759881
2008-01-08,5517.780233769784
2008-01-09,5400.813883494577
2008-01-10,5354.2026583104125
2008-01-11,5340.542843965431
2008-01-14,5359.293878796053
2008-01-15,5229.012108170236
2008-01-16,5144.010920594799
2008-01-17,5144.2109377537545
2008-01-18,5084.380115216382
2008-01-21,4787.0424644614695
2008-01-22,4969.490028166232
2008-01-23,4828.848886717762
2008-01-24,5113.59187791635
2008-01-25,5133.361535793299
2008-01-28,5075.862842333746
2008-01-29,5162.657982381896
2008-01-30,5127.458577706666
2008-01-31,5161.359157224115
2008-02-01,5242.651238728918
2008-02-04,5259.724105209442
2008-02-05,5089.751567790224
2008-02-06,5091.471373896296
2008-02-07,4915.093798183875
2008-02-08,4976.5962056324615
2008-02-11,4915.893033345444
2008-02-12,5122.277854559114
2008-02-13,5107.039816481245
2008-02-14,5129.777955565862
2008-02-15,5025.372628027039
2008-02-18,5132.119277337236
2008-02-19,5152.133220908404
2008-02-20,5066.175897479463
2008-02-21,5149.707872078055
2008-02-22,5127.331167919792
2008-02-25,5232.233896962811
2008-02-26,5318.631440012802
2008-02-27,5355.493409673253
2008-02-28,5258.951127824071
2008-02-29,5182.5179697394215
2008-03-03,5110.92837764169
2008-03-04,5076.716169355735
2008-03-05,5185.556493700856
2008-03-06,5157.197026032774
2008-03-07,5110.704021536005
2008-03-10,5053.427793438388
2008-03-11,5075.296573603054
2008-03-12,5203.11021363992
2008-03-13,5150.051086445619
2008-03-14,5089.40138123703
2008-03-17,4825.566473263568
2008-03-18,5046.114029922085
2008-03-19,4914.73000456152
2008-03-20,4862.5415917283035
2008-03-21,4862.5415917283035
2008-03-24,4869.900901977111
2008-03-25,5081.354100342838
2008-03-26,5063.805430112852
2008-03-27,5137.822064295945
2008-03-28,5065.001473900507
2008-03-31,5071.1214548177095
2008-04-01,5177.115177142102
2008-04-02,5248.5335445243545
2008-04-03,5259.072221964576
2008-04-04,5304.311612192376
2008-04-07,5349.999355768504
2008-04-08,5268.025073192832
2008-04-09,5281.314627103226
2008-04-10,5276.668083787197
2008-04-11,5194.5562152934945
2008-04-14,5171.274987909128
2008-04-15,5180.301542951085
2008-04-16,5342.296756752768
2008-04-17,5313.36494410042
2008-04-18,5414.089653553397
2008-04-21,5365.125095567954
2008-04-22,5380.991359967626
2008-04-23,5387.732009107969
2008-04-24,5335.809057652666
2008-04-25,5417.881105023677
2008-04-28,5437.09819563866
2008-04-29,5371.336633092656
2008-04-30,5399.322464186801
2008-05-01,5381.680212364641
2008-05-02,5494.487161716142
2008-05-05,5478.211527559457
2008-05-06,5497.225788453754
2008-05-07,5473.478080571373
2008-05-08,5500.904507458699
2008-05-09,5414.37516791632
2008-05-12,5471.624327478035
2008-05-13,5420.246992263917
2008-05-14,5417.147331457257
2008-05-15,5459.973952605348
2008-05-16,5527.133048500294
2008-05-19,5574.695079447706
2008-05-20,5464.417425527985
2008-05-21,5463.729001301483
2008-05-22,5497.76606211383
2008-05-23,5416.3492434207155
2008-05-26,5416.759189878073
2008-05-27,5368.188724842681
2008-05-28,5396.262108602786
2008-05-29,5382.885681217039
2008-05-30,5366.989992196894
2008-06-02,5290.48598791367
2008-06-03,5341.121382752119
2008-06-04,5243.907582122259
2008-06-05,5269.874856692413
2008-06-06,5230.636588591697
2008-06-09,5219.983620265254
2008-06-10,5112.210782607459
2008-06-11,5047.1945934129135
2008-06-12,5062.054383082404
2008-06-13,5071.667383026351
2008-06-16,5114.496498919612
2008-06-17,5143.918346575429
2008-06-18,5066.785387835249
2008-06-19,5055.425837642709
2008-06-20,4988.583397256119
2008-06-23,4987.170282129289
2008-06-24,4987.213381680789
2008-06-25,5010.36841804361
2008-06-26,4933.243504154759
2008-06-27,4950.440276537711
2008-06-30,5030.666119012541
2008-07-01,4902.708092200303
2008-07-02,4853.840020132174
2008-07-03,4875.958942928481
2008-07-04,4817.150930095936
2008-07-07,4873.643050619849
2008-07-08,4815.6280741598
2008-07-09,4914.095131231617
2008-07-10,4804.209438264486
2008-07-11,4697.3663866476845
2008-07-14,4741.416337584243
2008-07-15,4655.097657187526
2008-07-16,4622.02836260803
2008-07-17,4775.420109539955
2008-07-18,4837.365130921017
2008-07-21,4861.720250091668
2008-07-22,4823.935032148047
2008-07-23,4905.473768202585
2008-07-24,4793.513790511314
