Date,GERMANY
2004-11-16,2479.872688077714
2004-11-17,2528.426754062982
2004-11-18,2518.822371563661
2004-11-19,2507.476095504894
2004-11-22,2496.6090967166133
2004-11-23,2498.7352671413346
2004-11-24,2520.160046238734
2004-11-25,2555.8741967064775
2004-11-26,2556.3942708878626
2004-11-29,2558.18310843141
2004-11-30,2547.242375062047
2004-12-01,2586.383494726792
2004-12-02,2597.932468821254
2004-12-03,2614.5959704533275
2004-12-06,2615.3547798792956
2004-12-07,2627.109330167855
2004-12-08,2588.8560924903077
2004-12-09,2556.10121241813
2004-12-10,2562.4249304556843
2004-12-13,2603.8794213202523
2004-12-14,2607.6922003653667
2004-12-15,2624.768198277558
2004-12-16,2610.145829895845
2004-12-17,2575.1852852099264
2004-12-20,2623.0242521811797
2004-12-21,2616.915965477146
2004-12-22,2636.195108552307
2004-12-23,2665.3261942779495
2004-12-24,2672.2350198139416
2004-12-27,2678.7906783593453
2004-12-28,2690.575350551523
2004-12-29,2677.4048751870964
2004-12-30,2691.7983202931837
2004-12-31,2684.3924188250253
2005-01-03,2681.2480544686505
2005-01-04,2647.727850612775
2005-01-05,2624.754468664773
2005-01-06,2629.4618056050513
2005-01-07,2614.5567403621217
2005-01-10,2618.7597905029415
2005-01-11,2599.189870566654
2005-01-12,2595.3380751154077
2005-01-13,2582.218480853587
2005-01-14,2573.2670604912278
2005-01-17,2579.5058922463995
2005-01-18,2572.257868148097
2005-01-19,2571.9986865120213
2005-01-20,2540.7264054656193
2005-01-21,2546.660721748878
2005-01-24,2548.1477636661307
2005-01-25,2550.8805254177973
2005-01-26,2563.4099816401504
2005-01-27,2556.934716700863
2005-01-28,2541.8425734534558
2005-01-31,2579.49540204087
2005-02-01,2587.6142781571757
2005-02-02,2604.643634750228
2005-02-03,2579.54226649997
2005-02-04,2611.267888539247
2005-02-07,2604.040270842912
2005-02-08,2594.2575836896463
2005-02-09,2586.8791449678633
2005-02-10,2598.5072514579697
2005-02-11,2622.244919849924
2005-02-14,2639.975264713957
2005-02-15,2648.0154238998543
2005-02-16,2633.5965233672996
2005-02-17,2651.0407430734167
2005-02-18,2646.3693505335655
2005-02-21,2644.0364413390466
2005-02-22,2657.2132162362354
2005-02-23,2642.85127292377
2005-02-24,2641.122740599525
2005-02-25,2665.4034863890956
2005-02-28,2684.176880629919
2005-03-01,2685.485607897863
2005-03-02,2676.307322722512
2005-03-03,2666.2335620412337
2005-03-04,2719.6066141546344
2005-03-07,2710.3598369899314
2005-03-08,2722.6937371621793
2005-03-09,2713.808972418518
2005-03-10,2699.047577158717
2005-03-11,2721.783451669286
2005-03-14,2706.824747801345
2005-03-15,2707.849324430283
2005-03-16,2684.9616818571903
2005-03-17,2678.4895334463286
2005-03-18,2667.1332942948693
2005-03-21,2627.708514315796
2005-03-22,2645.596149875736
2005-03-23,2604.730606405087
2005-03-24,2612.4588542429565
2005-03-25,2612.4588542429565
2005-03-28,2594.1243957741244
2005-03-29,2605.779842518648
2005-03-30,2614.168562380744
2005-03-31,2623.416991355895
2005-04-01,2632.223869229421
2005-04-04,2585.343415116025
2005-04-05,2600.6596584728304
2005-04-06,2613.966927440449
2005-04-07,2628.5474435787
2005-04-08,2626.063600554341
2005-04-11,2645.107117670494
2005-04-12,2615.5523799842385
2005-04-13,2637.725732098147
2005-04-14,2617.046247340106
2005-04-15,2587.759572607927
2005-04-18,2539.007836207091
2005-04-19,2546.2727452255494
2005-04-20,2539.957922217398
2005-04-21,2556.2150423351654
2005-04-22,2568.6909847466695
2005-04-25,2562.8115965575143
2005-04-26,2548.927562571537
2005-04-27,2520.17377307472
2005-04-28,2502.306045282518
2005-04-29,2502.589348134451
2005-05-02,2511.917471277856
2005-05-03,2533.4935460958377
2005-05-04,2559.1842367189274
2005-05-05,2576.1770304155048
2005-05-06,2564.087263259536
2005-05-09,2551.3922871706804
2005-05-10,2540.726532641108
2005-05-11,2525.2551482930558
2005-05-12,2516.779206053274
2005-05-13,2507.8657383775476
2005-05-16,2495.500057866664
2005-05-17,2490.3000642003653
2005-05-18,2533.43107659716
2005-05-19,2549.8940668122027
2005-05-20,2535.8856300194807
2005-05-23,2567.8900013335688
2005-05-24,2561.7614441260935
2005-05-25,2560.3473789514737
2005-05-26,2572.6623320764215
2005-05-27,2581.77659338518
2005-05-30,2587.437026452886
2005-05-31,2550.8879791097665
2005-06-01,2569.4858173272755
2005-06-02,2575.1969088974233
2005-06-03,2562.6477532050462
2005-06-06,2555.9579988860105
2005-06-07,2590.5262124414176
2005-06-08,2598.7099864614806
2005-06-09,2573.2174000510113
2005-06-10,2572.226659728018
2005-06-13,2564.659196947544
2005-06-14,2562.7801453045845
2005-06-15,2554.3929005633254
2005-06-16,2567.5105958905638
2005-06-17,2612.5182461498925
2005-06-20,2582.8046090852013
2005-06-21,2593.5566681127466
2005-06-22,2598.7489445697347
2005-06-23,2585.9227139270934
2005-06-24,2561.558655067213
2005-06-27,2552.6748775506007
2005-06-28,2553.623065971775
2005-06-29,2566.1890451834665
2005-06-30,2574.474333963827
2005-07-01,2561.684907992234
2005-07-04,2551.9884567754975
2005-07-05,2541.7599120836444
2005-07-06,2554.2126611727613
2005-07-07,2514.758773394899
2005-07-08,2548.1900664369414
2005-07-11,2613.086007200642
2005-07-12,2636.514873669636
2005-07-13,2626.596815168744
2005-07-14,2640.0242057418664
2005-07-15,2634.9337173773083
2005-07-18,2641.995171943301
2005-07-19,2656.0569957540956
2005-07-20,2668.5115199640913
2005-07-21,2714.5793826469358
2005-07-22,2716.3236371600888
2005-07-25,2708.8873457267036
2005-07-26,2699.976501412939
2005-07-27,2710.607534626779
2005-07-28,2742.6328965063576
2005-07-29,2754.094327920151
2005-08-01,2769.885420098666
2005-08-02,2792.2605811094395
2005-08-03,2814.9272910986106
2005-08-04,2801.1574981020535
2005-08-05,2767.8144227242865
2005-08-08,2780.6521583475724
2005-08-09,2816.1482824530067
2005-08-10,2871.5208179278675
2005-08-11,2863.809434939804
2005-08-12,2852.200640311457
2005-08-15,2829.3500113659557
2005-08-16,2800.4732164127213
2005-08-17,2787.3389278414184
2005-08-18,2746.0578758644674
2005-08-19,2781.062081808075
2005-08-22,2810.0044137981845
2005-08-23,2788.2973757803843
2005-08-24,2799.658287198273
2005-08-25,2774.581683140928
2005-08-26,2745.893198600988
2005-08-29,2746.0687551163855
2005-08-30,2717.800319779523
2005-08-31,2762.783699876952
2005-09-01,2808.694085865191
2005-09-02,2822.6459870285103
2005-09-05,2855.1746316408075
2005-09-06,2880.698684188462
2005-09-07,2884.628918281345
2005-09-08,2879.7905323187347
2005-09-09,2891.923074360093
2005-09-12,2849.7832384337935
2005-09-13,2799.943006655323
2005-09-14,2811.59368372833
2005-09-15,2788.7725455519376
2005-09-16,2832.2038788434743
2005-09-19,2783.263960286617
2005-09-20,2809.6307638752155
2005-09-21,2773.560689890066
2005-09-22,2741.2172534829247
2005-09-23,2743.21722122725
2005-09-26,2793.045249261806
2005-09-27,2771.5595222241222
2005-09-28,2816.227094253146
2005-09-29,2801.7442857971278
2005-09-30,2825.114625822653
2005-10-03,2810.25306784864
2005-10-04,2847.949585841742
2005-10-05,2814.1946343223617
2005-10-06,2825.71129704035
2005-10-07,2816.482503974325
2005-10-10,2807.3742297311037
2005-10-11,2801.3831239057367
2005-10-12,2780.6791793030834
2005-10-13,2736.8544890239737
2005-10-14,2783.2754995502382
2005-10-17,2776.0360891154733
2005-10-18,2737.235578256052
2005-10-19,2692.9240754149487
2005-10-20,2702.657611617359
2005-10-21,2694.7549635196224
2005-10-24,2721.783458526869
2005-10-25,2732.8673366874605
2005-10-26,2744.0400223435463
2005-10-27,2706.338148248915
2005-10-28,2705.6936611116553
2005-10-31,2737.8509540605737
2005-11-01,2736.960716407899
2005-11-02,2772.3024602691526
2005-11-03,2791.2367822430933
2005-11-04,2737.3092180242797
2005-11-07,2749.8101350182465
2005-11-08,2733.7810647303636
2005-11-09,2727.8108154409847
2005-11-10,2730.565624054008
2005-11-11,2758.538169153648
2005-11-14,2759.1054876756302
2005-11-15,2760.0274376725415
2005-11-16,2741.2002766308833
2005-11-17,2767.196081207284
2005-11-18,2776.2256127909645
2005-11-21,2807.0612699475614
2005-11-22,2803.7611029810528
2005-11-23,2832.004747324435
2005-11-24,2828.441106595826
2005-11-25,2819.821235369295
2005-11-28,2823.8704320740894
2005-11-29,2830.8412565544954
2005-11-30,2834.1305924774188
2005-12-01,2854.618705378397
2005-12-02,2870.697491118407
2005-12-05,2864.5663272674087
2005-12-06,2886.3324521281384
2005-12-07,2855.1330902361005
2005-12-08,2889.931881542546
2005-12-09,2888.1701861054985
2005-12-12,2926.0205044541353
2005-12-13,2926.302814858574
2005-12-14,2939.434936068662
2005-12-15,2926.4405293343816
2005-12-16,2974.797962813229
2005-12-19,2971.5480819305444
2005-12-20,2947.8111533181855
2005-12-21,2947.167983883848
2005-12-22,2961.0796393015967
2005-12-23,2973.6387991112897
2005-12-26,2973.6387991112897
2005-12-27,2986.642816133024
2005-12-28,3000.673679544349
2005-12-29,2988.6751078871885
2005-12-30,2950.6861091771116
2006-01-02,2973.506003045344
2006-01-03,3026.919665443339
2006-01-04,3089.858063625418
2006-01-05,3086.4749748772238
2006-01-06,3111.5310083512404
2006-01-09,3093.711229477322
2006-01-10,3070.103152279168
2006-01-11,3100.4745048815357
2006-01-12,3090.8415475203087
2006-01-13,3070.74924106454
2006-01-16,3100.181543817719
2006-01-17,3056.5387442356096
2006-01-18,3030.2305112187646
2006-01-19,3055.6383208689526
2006-01-20,3005.401717660688
2006-01-23,3051.402909744265
2006-01-24,3043.835801893314
2006-01-25,3094.9016499783197
2006-01-26,3161.1714531285006
2006-01-27,3185.638002593154
2006-01-30,3178.1141382953
2006-01-31,3199.904674168731
2006-02-01,3220.6700064277948
2006-02-02,3172.9388677261027
2006-02-03,3154.0626566029377
2006-02-06,3153.457917846435
2006-02-07,3148.862988808006
2006-02-08,3144.4125841088508
2006-02-09,3187.943890469651
2006-02-10,3159.8057849187944
2006-02-13,3186.924091930724
2006-02-14,3180.825945628714
2006-02-15,3188.2994146277215
2006-02-16,3198.283523401927
2006-02-17,3213.6531350938913
2006-02-20,3221.0656582927386
2006-02-21,3211.338392896183
2006-02-22,3237.431271963607
2006-02-23,3247.038900984316
2006-02-24,3241.061193973213
2006-02-27,3263.508864772699
2006-02-28,3216.18454681147
2006-03-01,3255.679651256173
2006-03-02,3225.5347100842637
2006-03-03,3201.0263740293085
2006-03-06,3219.331323885404
2006-03-07,3175.480857939981
2006-03-08,3146.9843063072076
2006-03-09,3179.1829742242694
2006-03-10,3207.083875733817
2006-03-13,3247.884906996031
2006-03-14,3280.045928112547
2006-03-15,3300.2213449723818
2006-03-16,3332.6082032852783
2006-03-17,3331.208727134789
2006-03-20,3343.430834255976
2006-03-21,3325.4519597704307
2006-03-22,3333.7260224863876
2006-03-23,3311.0851307868797
2006-03-24,3333.4875187621756
2006-03-27,3307.338910674265
2006-03-28,3309.4609427238215
2006-03-29,3298.285935436357
2006-03-30,3375.9460932899256
2006-03-31,3357.9390056094376
2006-04-03,3390.770613071936
2006-04-04,3428.983045338244
2006-04-05,3439.739598730423
2006-04-06,3431.5873570521276
2006-04-07,3357.1459144080004
2006-04-10,3380.4012368583444
2006-04-11,3334.0158788855674
2006-04-12,3324.702672342487
2006-04-13,3327.222218245094
2006-04-14,3327.222218245094
2006-04-17,3380.06803583231
2006-04-18,3370.642590558214
2006-04-19,3436.262022263919
2006-04-20,3467.3472182881546
2006-04-21,3495.214827864399
2006-04-24,3494.795053756317
2006-04-25,3507.5525653769864
2006-04-26,3533.2983662470992
2006-04-27,3539.312058351027
2006-04-28,3522.7680000617243
2006-05-01,3528.920573872017
2006-05-02,3559.7797009575725
2006-05-03,3506.4331021030257
2006-05-04,3563.8101336424565
2006-05-05,3617.3698845703766
2006-05-08,3621.902410299035
2006-05-09,3641.830598968816
2006-05-10,3636.3421728604185
2006-05-11,3606.6481784769817
2006-05-12,3540.94436367795
2006-05-15,3485.8299592220515
2006-05-16,3485.0446944268288
2006-05-17,3352.0706970009796
2006-05-18,3360.8300029204415
2006-05-19,3337.279914944462
2006-05-22,3283.7570798447728
2006-05-23,3373.8146206543524
2006-05-24,3297.6663256988595
2006-05-25,3369.7141961775983
2006-05-26,3404.9542128371336
2006-05-29,3396.6561961881966
2006-05-30,3351.8923284469774
2006-05-31,3380.130080118062
2006-06-01,3383.541400949975
2006-06-02,3404.2584556382612
2006-06-05,3366.5592980318643
2006-06-06,3256.8538296056613
2006-06-07,3268.167843270777
2006-06-08,3133.7892309546655
2006-06-09,3183.638050741491
2006-06-12,3127.3408777256814
2006-06-13,3056.2285334576823
2006-06-14,3075.950397339341
2006-06-15,3152.150448131625
2006-06-16,3126.9165557142974
2006-06-19,3143.9818559055725
2006-06-20,3179.8880081013476
2006-06-21,3203.729695790866
2006-06-22,3205.4058601174884
2006-06-23,3188.1253465894806
2006-06-26,3188.7072709235126
2006-06-27,3167.4340888052275
2006-06-28,3146.823486149115
2006-06-29,3222.363395205145
2006-06-30,3346.478587758727
2006-07-03,3370.6615332365873
2006-07-04,3379.977776706376
2006-07-05,3297.3685639387604
2006-07-06,3345.684536021484
2006-07-07,3353.6856079855943
2006-07-10,3345.60246938947
2006-07-11,3296.336828189547
2006-07-12,3291.356476458771
2006-07-13,3225.9607012320375
2006-07-14,3148.98588412884
2006-07-17,3113.2883918657444
2006-07-18,3097.2056130065935
2006-07-19,3201.096472417637
2006-07-20,3226.475857656476
2006-07-21,3179.461902344563
2006-07-24,3238.2636581070924
2006-07-25,3234.44478536208
2006-07-26,3241.4001567511964
2006-07-27,3315.6047803394604
2006-07-28,3349.1008614403454
2006-07-31,3334.8104264355347
2006-08-01,3282.4905419578026
2006-08-02,3349.727790848412
2006-08-03,3321.700873487136
2006-08-04,3398.272963131798
2006-08-07,3332.3381937924223
2006-08-08,3341.5097404686717
2006-08-09,3380.6866910652466
2006-08-10,3312.4418242264346
2006-08-11,3310.792667293301
2006-08-14,3341.9226669162977
2006-08-15,3402.5263273774854
2006-08-16,3443.19740457005
2006-08-17,3459.9946390885634
2006-08-18,3439.026257845391
2006-08-21,3450.9418774841483
2006-08-22,3434.670376111854
2006-08-23,3405.303842335505
2006-08-24,3425.717818028308
2006-08-25,3412.461781805906
2006-08-28,3448.9473666129124
2006-08-29,3435.335474536568
2006-08-30,3469.7297653874757
2006-08-31,3456.2381827623904
2006-09-01,3467.817191551104
2006-09-04,3505.158907542274
2006-09-05,3474.4382221032665
2006-09-06,3429.7665007865926
2006-09-07,3389.7365464425593
2006-09-08,3384.8949399142693
2006-09-11,3391.1669325544467
2006-09-12,3434.142786254992
2006-09-13,3451.1421403271675
2006-09-14,3471.1822047161636
2006-09-15,3461.2289086681853
2006-09-18,3466.205500559361
2006-09-19,3440.0489983529355
2006-09-20,3485.5193394675066
2006-09-21,3494.1260454700837
2006-09-22,3471.641196885874
2006-09-25,3465.19011997281
2006-09-26,3482.1600620088666
2006-09-27,3508.8033382919707
2006-09-28,3504.6675990823696
2006-09-29,3508.300186653473
2006-10-02,3528.6673375618743
2006-10-03,3519.7784209474107
2006-10-04,3538.987951893972
2006-10-05,3557.616014606132
2006-10-06,3532.635545483085
2006-10-09,3538.494695537035
2006-10-10,3540.269237361631
2006-10-11,3544.655762851701
2006-10-12,3564.7534289605705
2006-10-13,3557.5796793999057
2006-10-16,3569.7023228545113
2006-10-17,3534.6810469321945
2006-10-18,3565.3293302260886
2006-10-19,3584.9704392166277
2006-10-20,3603.9581899949585
2006-10-23,3612.323104413894
2006-10-24,3613.7992063232587
2006-10-25,3635.336155510403
2006-10-26,3669.5631013707043
2006-10-27,3672.9272544717664
2006-10-30,3664.283457802892
2006-10-31,3684.0359149223996
2006-11-01,3699.160993574624
2006-11-02,3660.2290859453938
2006-11-03,3652.711749887675
2006-11-06,3707.609501387742
2006-11-07,3753.524899402695
2006-11-08,3734.3053396634004
2006-11-09,3748.721064610275
2006-11-10,3768.9171567925837
2006-11-13,3776.6586478278928
2006-11-14,3770.339135775587
2006-11-15,3792.109677239593
2006-11-16,3800.0133631091594
2006-11-17,3785.9191361992844
2006-11-20,3803.096932754216
2006-11-21,3812.8054046817538
2006-11-22,3855.6024971957304
2006-11-23,3860.016255779009
2006-11-24,3865.200498512243
2006-11-27,3804.7082929609737
2006-11-28,3802.4136519162457
2006-11-29,3856.6687539294276
2006-11-30,3853.3560507807374
2006-12-01,3836.3600750994196
2006-12-04,3865.560464523231
2006-12-05,3904.690702783915
2006-12-06,3908.116606255141
2006-12-07,3928.7207621198586
2006-12-08,3942.997247360893
2006-12-11,3939.203094115951
2006-12-12,3949.6302045911493
2006-12-13,3972.243203159425
2006-12-14,3976.6613926890727
2006-12-15,3975.019671744606
2006-12-18,3974.708065439499
2006-12-19,3977.6733297778724
2006-12-20,4002.606754067186
2006-12-21,3990.762736201739
2006-12-22,3946.995366373213
2006-12-25,3946.995366373213
2006-12-26,3940.8448281944543
2006-12-27,3999.411799728963
2006-12-28,4006.975605618372
2006-12-29,4012.617709989789
2007-01-01,4012.617709989789
2007-01-02,4092.3543868110105
2007-01-03,4074.1962227050926
2007-01-04,4030.337734398234
2007-01-05,3954.164293899694
2007-01-08,3969.3675644515342
2007-01-09,3970.40288929064
2007-01-10,3923.919472341479
2007-01-11,3977.556698168147
2007-01-12,4000.643576576991
2007-01-15,4017.7822694136457
2007-01-16,4007.5949663631554
2007-01-17,4003.501618926739
2007-01-18,3996.524496936771
2007-01-19,4029.315211457363
2007-01-22,4000.2563910673657
2007-01-23,4018.986764015298
2007-01-24,4038.7192456069106
2007-01-25,4028.7619064124856
2007-01-26,3984.6973840339197
2007-01-29,4014.781127560231
2007-01-30,4057.395364410172
2007-01-31,4068.972188051697
2007-02-01,4115.902348009661
2007-02-02,4120.646805676042
2007-02-05,4100.491551358528
2007-02-06,4109.47744655731
2007-02-07,4155.587878856428
2007-02-08,4140.607498716688
2007-02-09,4148.2862029080125
2007-02-12,4107.888476334637
2007-02-13,4145.920111252747
2007-02-14,4223.785518278578
2007-02-15,4229.250267742402
2007-02-16,4219.370532659272
2007-02-19,4243.630421006627
2007-02-20,4251.071089164758
2007-02-21,4218.9612577609705
2007-02-22,4231.267603252167
2007-02-23,4264.1114886513005
2007-02-26,4286.403757864668
2007-02-27,4178.288773736453
2007-02-28,4105.952182925832
2007-03-01,4047.3078457074107
2007-03-02,4028.5098976573777
2007-03-05,3963.556131732453
2007-03-06,4004.8978618197616
2007-03-07,4034.5795849543124
2007-03-08,4090.125506480705
2007-03-09,4090.7553113215517
2007-03-12,4112.783977857442
2007-03-13,4063.7173063790224
2007-03-14,3964.251227116184
2007-03-15,4054.7604025812493
2007-03-16,4072.6952207704244
2007-03-19,4129.202348567233
2007-03-20,4148.587937938072
2007-03-21,4159.37666601475
2007-03-22,4265.233676157583
2007-03-23,4276.216148222656
2007-03-26,4239.211406145906
2007-03-27,4264.854360497839
2007-03-28,4241.630516676939
2007-03-29,4282.302065820411
2007-03-30,4285.914422204844
2007-04-02,4321.021014221836
2007-04-03,4386.900515904889
2007-04-04,4401.665941811293
2007-04-05,4435.537618500878
2007-04-06,4435.537618500878
2007-04-09,4412.429842421166
2007-04-10,4481.823610539279
2007-04-11,4473.11634407004
2007-04-12,4482.373547918693
2007-04-13,4529.297805225602
2007-04-16,4619.658876849752
2007-04-17,4636.448648455088
2007-04-18,4601.094575751058
2007-04-19,4579.521306544283
2007-04-20,4638.532879833381
2007-04-23,4625.4201249839525
2007-04-24,4601.639876353416
2007-04-25,4660.396851706307
2007-04-26,4669.982955453914
2007-04-27,4678.358710214474
2007-04-30,4691.308471449957
2007-05-01,4673.777294894255
2007-05-02,4701.9287142722305
2007-05-03,4696.16698213359
2007-05-04,4725.865021909217
2007-05-07,4741.470719319981
2007-05-08,4654.550473795854
2007-05-09,4681.175272001397
2007-05-10,4628.888273529271
2007-05-11,4667.18133084661
2007-05-14,4662.761665499901
2007-05-15,4709.6015431640535
2007-05-16,4689.736792508673
2007-05-17,4674.454522605885
2007-05-18,4740.242386157252
2007-05-21,4732.434984450471
2007-05-22,4760.179484817382
2007-05-23,4815.794121302482
2007-05-24,4771.548975726912
2007-05-25,4798.078239281828
2007-05-28,4798.078239281828
2007-05-29,4835.006497997055
2007-05-30,4805.246521639367
2007-05-31,4887.153076071691
2007-06-01,4937.015682581086
2007-06-04,4957.093014167802
2007-06-05,4941.578697208884
2007-06-06,4812.240604402657
2007-06-07,4731.8824843652055
2007-06-08,4678.393156971626
2007-06-11,4745.8561249218565
2007-06-12,4717.769078060073
2007-06-13,4714.290157010834
2007-06-14,4817.041436718779
2007-06-15,4945.141234686241
2007-06-18,4959.630834962624
2007-06-19,4962.836965436485
2007-06-20,4999.933235325991
2007-06-21,4914.487885984469
2007-06-22,4916.918505868408
2007-06-25,4913.919814872957
2007-06-26,4870.448245749979
2007-06-27,4823.541751697654
2007-06-28,4912.506080607813
2007-06-29,4978.980938515415
2007-07-02,4997.9521303749
2007-07-03,5052.726452454788
2007-07-04,5076.066135775325
2007-07-05,5017.131064144615
2007-07-06,5066.284432661344
2007-07-09,5085.487587459605
2007-07-10,5050.254691789635
2007-07-11,5026.928063079924
2007-07-12,5122.337297729543
2007-07-13,5146.471921747807
2007-07-16,5150.812171133565
2007-07-17,5108.360392038957
2007-07-18,5027.788600050705
2007-07-19,5094.722560294404
2007-07-20,5025.675025411794
2007-07-23,5064.983325393837
2007-07-24,4980.995152283732
2007-07-25,4865.060056388551
2007-07-26,4748.896722341983
2007-07-27,4699.3056442754705
2007-07-30,4713.3770178315
2007-07-31,4797.4265763066205
2007-08-01,4727.134772283446
2007-08-02,4765.0720798901475
2007-08-03,4735.943682585268
2007-08-06,4748.11688063596
2007-08-07,4777.763514092433
2007-08-08,4854.971193570203
2007-08-09,4722.269549166921
2007-08-10,4637.898298620623
2007-08-13,4698.674758118476
2007-08-14,4655.332370555349
2007-08-15,4626.7037932054645
2007-08-16,4484.7495362317895
2007-08-17,4587.566008826951
2007-08-20,4597.542192912747
2007-08-21,4613.613596803997
2007-08-22,4677.182870022681
2007-08-23,4707.260466642706
2007-08-24,4727.671666982884
2007-08-27,4715.752437216468
2007-08-28,4676.878602319931
2007-08-29,4682.588243484393
2007-08-30,4731.466952904342
2007-08-31,4805.375677101229
2007-09-03,4806.773175665788
2007-09-04,4843.796781037755
2007-09-05,4784.164278720309
2007-09-06,4818.847900842753
2007-09-07,4727.333448093534
2007-09-10,4695.487852454396
2007-09-11,4763.394289605517
2007-09-12,4794.198053822379
2007-09-13,4833.53731935192
2007-09-14,4803.169478960347
2007-09-17,4786.343512807313
2007-09-18,4849.459815422315
2007-09-19,4998.693265543473
2007-09-20,5035.674983122959
2007-09-21,5079.674406171539
2007-09-24,5071.700331181916
2007-09-25,5065.475975465659
2007-09-26,5086.953929600784
2007-09-27,5132.729843252277
2007-09-28,5162.55940550857
2007-10-01,5211.289757046713
2007-10-02,5194.484233129227
2007-10-03,5202.854403810318
2007-10-04,5190.713605951693
2007-10-05,5240.907113115324
2007-10-08,5194.091956589529
2007-10-09,5208.876746992486
2007-10-10,5242.784285924351
2007-10-11,5308.423736731699
2007-10-12,5291.768166198452
2007-10-15,5263.086034050829
2007-10-16,5224.119138592929
2007-10-17,5258.189499854846
2007-10-18,5242.392017872751
2007-10-19,5206.092502812031
2007-10-22,5108.977804386032
2007-10-23,5180.403016616983
2007-10-24,5167.99500913699
2007-10-25,5265.016445565458
2007-10-26,5312.562322654186
2007-10-29,5363.887451903277
2007-10-30,5351.3423446802735
2007-10-31,5402.834981564521
2007-11-01,5297.28806175045
2007-11-02,5294.746378000267
2007-11-05,5256.79697225064
2007-11-06,5302.319839872776
2007-11-07,5325.800418815615
2007-11-08,5344.287870085014
2007-11-09,5329.040842101664
2007-11-12,5264.20365006997
2007-11-13,5262.48588304643
2007-11-14,5303.126943960268
2007-11-15,5198.965208400522
2007-11-16,5158.654722716226
2007-11-19,5084.681710302692
2007-11-20,5208.633571413649
2007-11-21,5138.315538615778
2007-11-22,5172.454926696871
2007-11-23,5190.682572274295
2007-11-26,5180.80201381051
2007-11-27,5163.018486868157
2007-11-28,5265.147891197928
2007-11-29,5299.5764508557895
2007-11-30,5335.716409412473
2007-12-03,5302.300908622883
2007-12-04,5311.443502533677
2007-12-05,5371.853170898815
2007-12-06,5353.480465643009
2007-12-07,5404.428194743743
2007-12-10,5452.418648686192
2007-12-11,5428.282700152709
2007-12-12,5464.419752853903
2007-12-13,5332.619598404305
2007-12-14,5285.480306139479
2007-12-17,5176.87497144083
2007-12-18,5204.717802333077
2007-12-19,5185.222837390813
2007-12-20,5192.276168548131
2007-12-21,5290.648212407921
2007-12-24,5302.428523634798
2007-12-25,5302.428523634798
2007-12-26,5338.873861492946
2007-12-27,5384.900559004644
2007-12-28,5456.479746792226
2007-12-31,5425.309404466371
2008-01-01,5425.309404466371
2008-01-02,5383.645916732558
2008-01-03,5349.090652699022
2008-01-04,5292.646001578513
2008-01-07,5265.548066742009
2008-01-08,5292.409712704711
2008-01-09,5219.246197354087
2008-01-10,5193.468173271886
2008-01-11,5215.220057364707
2008-01-14,5265.984850195956
2008-01-15,5142.297380413863
2008-01-16,5012.059225547583
2008-01-17,4975.305680576441
2008-01-18,4889.733251906394
2008-01-21,4498.635498182652
2008-01-22,4543.4984206167455
2008-01-23,4315.271194896466
2008-01-24,4618.873435876011
2008-01-25,4619.601065373093
2008-01-28,4646.881512853751
2008-01-29,4699.020608494216
2008-01-30,4684.642735658181
2008-01-31,4674.698168130618
2008-02-01,4764.780223175952
2008-02-04,4787.961400860367
2008-02-05,4568.974840679079
2008-02-06,4630.775958578636
2008-02-07,4500.442279937124
2008-02-08,4520.351600802513
2008-02-11,4502.430900418744
2008-02-12,4693.661726176747
2008-02-13,4694.630272430282
2008-02-14,4706.545122372342
2008-02-15,4638.182568043877
2008-02-18,4719.47549553836
2008-02-19,4771.609436229897
2008-02-20,4669.994746367895
2008-02-21,4722.288621929363
2008-02-22,4667.422279811697
2008-02-25,4723.315110377319
2008-02-26,4809.061545182997
2008-02-27,4884.462038568173
2008-02-28,4813.107544929424
2008-02-29,4736.230053006777
2008-03-03,4703.327635377893
2008-03-04,4616.91491190659
2008-03-05,4726.525516841467
2008-03-06,4691.081488394484
2008-03-07,4630.987544063956
2008-03-10,4582.2450752605
2008-03-11,4627.00548262047
2008-03-12,4730.23320229631
2008-03-13,4687.63415623493
2008-03-14,4663.292457859792
2008-03-17,4506.162949162461
2008-03-18,4666.367796087338
2008-03-19,4596.07364104792
2008-03-20,4494.508846707404
2008-03-21,4494.508846707404
2008-03-24,4488.094991770968
2008-03-25,4693.581051048081
2008-03-26,4724.126933268418
2008-03-27,4804.938475122668
2008-03-28,4778.851393687176
2008-03-31,4787.935059889049
2008-04-01,4839.561682593072
2008-04-02,4877.390843452467
2008-04-03,4864.1468110953565
2008-04-04,4917.153532640049
2008-04-07,4947.26146778776
2008-04-08,4906.906106509657
2008-04-09,4894.335417445707
2008-04-10,4882.581142726668
2008-04-11,4824.675465935894
2008-04-14,4799.660504570386
2008-04-15,4812.440169975322
2008-04-16,4944.446800017445
2008-04-17,4908.905646330617
2008-04-18,4966.929153999159
2008-04-21,4990.649147160002
2008-04-22,4977.767734922785
2008-04-23,4999.8947700014505
2008-04-24,4956.201755764884
2008-04-25,4989.017770398329
2008-04-28,5006.3404315713915
2008-04-29,4964.197089119207
2008-04-30,4997.665506600681
2008-05-01,4959.62688096434
2008-05-02,5008.840491941047
2008-05-05,5038.457624878936
2008-05-06,5033.963820738364
2008-05-07,5028.452708827835
2008-05-08,5038.778415452226
2008-05-09,4993.066070540585
2008-05-12,5040.064662162881
