Date,ISRAEL
1999-09-17,58.25467775122876
1999-09-20,58.386549421356605
1999-09-21,57.62056247950938
1999-09-22,57.85626356519189
1999-09-23,56.901575845523865
1999-09-24,56.625120861462875
1999-09-27,56.30115662851228
1999-09-28,55.83686081854237
1999-09-29,55.8669160636013
1999-09-30,56.09297152861631
1999-10-01,56.08037325786098
1999-10-04,56.998183546318145
1999-10-05,57.83256909282383
1999-10-06,57.59131124245559
1999-10-07,57.800580069890486
1999-10-08,57.32787584122649
1999-10-11,57.5188960633232
1999-10-12,57.25615179212807
1999-10-13,56.92067895690694
1999-10-14,57.14800924988576
1999-10-15,56.70650290819932
1999-10-18,55.215268070518725
1999-10-19,55.773369435156624
1999-10-20,56.214285642888555
1999-10-21,56.146009817777674
1999-10-22,56.66493212976636
1999-10-25,57.07137797951462
1999-10-26,57.601775228414034
1999-10-27,57.088227492104984
1999-10-28,58.18599744672121
1999-10-29,59.31851797393373
1999-11-01,60.96159744661357
1999-11-02,61.24016245660921
1999-11-03,61.953001201796845
1999-11-04,62.230127512738974
1999-11-05,63.209373617317524
1999-11-08,62.37765060471061
1999-11-09,63.54556134635603
1999-11-10,63.94545878854031
1999-11-11,64.55942039161867
1999-11-12,63.91824678114978
1999-11-15,63.715441207721675
1999-11-16,64.61251115913505
1999-11-17,64.44800141773968
1999-11-18,64.0752654849062
1999-11-19,64.49437743120824
1999-11-22,65.48646191977025
1999-11-23,64.88503076164875
1999-11-24,65.76981632227924
1999-11-25,66.18070352412977
1999-11-26,67.20168625854627
1999-11-29,66.71086561058925
1999-11-30,66.36026811738975
1999-12-01,66.6116735983499
1999-12-02,68.17809754179636
1999-12-03,68.77320307782328
1999-12-06,69.68670023959281
1999-12-07,69.65596921194336
1999-12-08,70.5112366880356
1999-12-09,73.16853710859614
1999-12-10,73.51126185838575
1999-12-13,75.96576314154287
1999-12-14,75.2289556503204
1999-12-15,74.97710063779087
1999-12-16,74.38788901512672
1999-12-17,74.52742103985027
1999-12-20,74.2772354331048
1999-12-21,74.71847443222796
1999-12-22,74.82283308704218
1999-12-23,75.7598786729276
1999-12-24,75.7598786729276
1999-12-27,75.97895352656798
1999-12-28,76.15776857049315
1999-12-29,77.27968797491383
1999-12-30,78.44708928045254
1999-12-31,78.85833343413292
2000-01-03,82.61461873273616
2000-01-04,78.1045581064819
2000-01-05,76.62473236022885
2000-01-06,75.65021128791693
2000-01-07,76.31349115789644
2000-01-10,81.45331283764031
2000-01-11,80.75280997143294
2000-01-12,80.0491945446786
2000-01-13,81.24436531636017
2000-01-14,84.32182477492896
2000-01-17,86.30350994160855
2000-01-18,87.02602945805998
2000-01-19,86.35234352634404
2000-01-20,87.96584600010594
2000-01-21,88.04189060207432
2000-01-24,88.17764319507916
2000-01-25,87.5240886534573
2000-01-26,87.01903894510892
2000-01-27,83.88026248933576
2000-01-28,81.79557171825947
2000-01-31,79.306919898037
2000-02-01,82.22166724640907
2000-02-02,85.05983431752855
2000-02-03,88.53329692827646
2000-02-04,87.61278251929957
2000-02-07,88.98225519637501
2000-02-08,89.4330195120122
2000-02-09,90.07255738205684
2000-02-10,94.27844504630464
2000-02-11,93.71885052394292
2000-02-14,93.30808511148234
2000-02-15,94.39929428156407
2000-02-16,95.61316418031085
2000-02-17,97.61073246572242
2000-02-18,99.1158889198466
2000-02-21,99.49710456272439
2000-02-22,98.3840941016857
2000-02-23,100.33485317966041
2000-02-24,100.78264009126875
2000-02-25,102.1021281253501
2000-02-28,100.39563103602885
2000-02-29,100.69567207019612
2000-03-01,103.65638649693071
2000-03-02,104.35017955987848
2000-03-03,106.09346991701106
2000-03-06,108.09110701837874
2000-03-07,108.81710941433516
2000-03-08,111.58506143660232
2000-03-09,112.84090857349402
2000-03-10,114.16881987863411
2000-03-13,109.49894780899477
2000-03-14,107.41501351835679
2000-03-15,100.72652439215669
2000-03-16,103.31917643012704
2000-03-17,105.68016425512047
2000-03-20,99.93802572124451
2000-03-21,103.32518916240683
2000-03-22,101.57045060261986
2000-03-23,99.86536795348988
2000-03-24,100.0496288644449
2000-03-27,98.58389405159217
2000-03-28,97.75828526242331
2000-03-29,92.03716926051904
2000-03-30,90.93767247097553
2000-03-31,91.33324193410753
2000-04-03,83.49795321734263
2000-04-04,86.80236918438045
2000-04-05,84.53978075043412
2000-04-06,89.16604627752899
2000-04-07,92.06129148098834
2000-04-10,93.03791564813145
2000-04-11,89.9461112807272
2000-04-12,88.92254572010208
2000-04-13,88.44044489541749
2000-04-14,84.82053450389695
2000-04-17,81.81282323485239
2000-04-18,86.07578408065184
2000-04-19,84.49958233049269
2000-04-20,84.14760406246171
2000-04-21,84.14760406246171
2000-04-24,82.62926019378533
2000-04-25,86.58021097984354
2000-04-26,86.56918062371398
2000-04-27,89.26118854501341
2000-04-28,88.96244214196277
2000-05-01,90.04615284822322
2000-05-02,88.84716155328077
2000-05-03,87.15413209312433
2000-05-04,89.44066847979502
2000-05-05,89.02643405003644
2000-05-08,90.1359754937771
2000-05-09,87.81027441174301
2000-05-10,86.62115300817396
2000-05-11,87.882732167654
2000-05-12,87.7980771548326
2000-05-15,89.27557850602156
2000-05-16,91.55733292636123
2000-05-17,91.45559373358837
2000-05-18,90.5585856670276
2000-05-19,88.46044954533342
2000-05-22,86.763956513746
2000-05-23,84.442570043636
2000-05-24,83.06431466827786
2000-05-25,86.21194164813218
2000-05-26,86.56192821406668
2000-05-29,87.29119862531984
2000-05-30,92.31731456211098
2000-05-31,92.70330722053158
2000-06-01,96.49730019752835
2000-06-02,101.99672237882969
2000-06-05,98.69908156545583
2000-06-06,97.48360513593522
2000-06-07,98.79769928626294
2000-06-08,99.6165061875115
2000-06-09,99.66282427675803
2000-06-12,99.73734601627332
2000-06-13,101.70334510559168
2000-06-14,100.78632991372088
2000-06-15,99.68184966076623
2000-06-16,100.18010589753428
2000-06-19,100.81847043077342
2000-06-20,100.52540406703491
2000-06-21,101.84395590706595
2000-06-22,100.49708308308557
2000-06-23,99.94922341401553
2000-06-26,100.85552955591155
2000-06-27,100.76112495587026
2000-06-28,100.26754671888084
2000-06-29,98.84866121484946
2000-06-30,99.51373426031827
2000-07-03,102.09435117985383
2000-07-04,102.38527102395706
2000-07-05,101.1924234211111
2000-07-06,101.97510652169467
2000-07-07,103.43844147778299
2000-07-10,101.21724107733091
2000-07-11,100.4569049677464
2000-07-12,104.30787311510886
2000-07-13,105.29145219568808
2000-07-14,105.03377386236698
2000-07-17,108.42420499520479
2000-07-18,106.47605295373081
2000-07-19,102.04020671926921
2000-07-20,103.91801356243984
2000-07-21,104.71420851846092
2000-07-24,103.61086677489305
2000-07-25,103.29065277689385
2000-07-26,104.09510090714969
2000-07-27,102.93727924353881
2000-07-28,99.13928320058751
2000-07-31,100.69954477104886
2000-08-01,99.64396652720951
2000-08-02,100.05605401650024
2000-08-03,98.54246839892531
2000-08-04,100.54977831787976
2000-08-07,104.23314890329533
2000-08-08,104.96572829013267
2000-08-09,105.6177858950902
2000-08-10,104.58287156814842
2000-08-11,103.44812673553785
2000-08-14,105.92875882987866
2000-08-15,106.81139215182702
2000-08-16,107.1339055465114
2000-08-17,107.22036883082698
2000-08-18,107.37351249118603
2000-08-21,108.44092302712585
2000-08-22,109.05720805456646
2000-08-23,110.07844625676715
2000-08-24,111.76949847627243
2000-08-25,111.39273277832841
2000-08-28,112.98642839012264
2000-08-29,114.61733378891981
2000-08-30,114.254470566399
2000-08-31,115.10727845193502
2000-09-01,115.94816933531057
2000-09-04,116.10633506805728
2000-09-05,117.26242985958896
2000-09-06,114.23476734666399
2000-09-07,116.52790063075427
2000-09-08,114.35098519074246
2000-09-11,111.65185419537147
2000-09-12,112.01915144656259
2000-09-13,114.11644163392774
2000-09-14,116.02802850887976
2000-09-15,114.93130877354463
2000-09-18,113.47211776074099
2000-09-19,114.80196444565844
2000-09-20,116.53505934610544
2000-09-21,113.45090522441977
2000-09-22,113.40542718438878
2000-09-25,115.98173569724545
2000-09-26,114.55143692987392
2000-09-27,114.6058832593659
2000-09-28,117.12101904048986
2000-09-29,118.23321006723314
2000-10-02,120.09835928646862
2000-10-03,116.830635133276
2000-10-04,114.82535791933235
2000-10-05,115.92940861675501
2000-10-06,114.93430524302198
2000-10-09,115.66989832791738
2000-10-10,109.92041341582775
2000-10-11,107.37209724456702
2000-10-12,97.35524834537206
2000-10-13,100.96086172331295
2000-10-16,103.76378870948379
2000-10-17,105.08674301610259
2000-10-18,108.54605215191377
2000-10-19,111.68269669647394
2000-10-20,111.58317656166595
2000-10-23,108.82235804278044
2000-10-24,106.63922623740235
2000-10-25,103.44978740659413
2000-10-26,100.15623157599029
2000-10-27,103.05403348685982
2000-10-30,99.8337824793629
2000-10-31,103.98520278624906
2000-11-01,103.00815334224602
2000-11-02,106.01421386736145
2000-11-03,106.44844813945306
2000-11-06,109.82934417961715
2000-11-07,110.57904770954387
2000-11-08,108.52371459194542
2000-11-09,106.85223115163907
2000-11-10,102.24829776051408
2000-11-13,100.10157998640486
2000-11-14,101.37912205184524
2000-11-15,102.60973189505724
2000-11-16,100.04245111801657
2000-11-17,101.10576514593998
2000-11-20,95.2888081963594
2000-11-21,96.43306073233103
2000-11-22,89.58109064886449
2000-11-23,89.62643168156463
2000-11-24,93.58899623987708
2000-11-27,97.36277907543558
2000-11-28,92.31014689782798
2000-11-29,91.21245460078383
2000-11-30,90.1007750749933
2000-12-01,90.8080820476302
2000-12-04,92.72003028413384
2000-12-05,100.57108799782073
2000-12-06,102.7747406759311
2000-12-07,101.56908018770794
2000-12-08,107.05713737688818
2000-12-11,106.61798959076604
2000-12-12,103.54417416513678
2000-12-13,103.73710739120563
2000-12-14,101.19213295075544
2000-12-15,101.68375810375757
2000-12-18,104.78681887193156
2000-12-19,99.2993602441107
2000-12-20,95.8610009438615
2000-12-21,93.98094732602945
2000-12-22,101.05844758187726
2000-12-25,102.2349561809197
2000-12-26,101.00404858935288
2000-12-27,99.65344499062739
2000-12-28,101.87980517967809
2000-12-29,100.0
2001-01-01,99.55524234177702
2001-01-02,91.09271933504974
2001-01-03,98.96068668347883
2001-01-04,98.6276026085505
2001-01-05,92.78178743948979
2001-01-08,89.14300545774552
2001-01-09,90.76819914321013
2001-01-10,92.55653412260705
2001-01-11,93.84238672954721
2001-01-12,93.9310048500909
2001-01-15,94.78533303655423
2001-01-16,93.77475079951067
2001-01-17,96.25239247555706
2001-01-18,99.06750858916338
2001-01-19,102.00550908262412
2001-01-22,99.13240846578087
2001-01-23,99.69010954597738
2001-01-24,98.76842554587594
2001-01-25,98.30698549619632
2001-01-26,101.41445475673187
2001-01-29,102.72748218102548
2001-01-30,102.41643137701764
2001-01-31,99.492451391237
2001-02-01,100.39395957829758
2001-02-02,96.19514801839034
2001-02-05,97.89742381638975
2001-02-06,98.26070213659733
2001-02-07,96.70251898064625
2001-02-08,95.56154308785824
2001-02-09,93.01254813179786
2001-02-12,94.24705446676909
2001-02-13,93.82277599779006
2001-02-14,96.38816722802258
2001-02-15,98.91343336676873
2001-02-16,96.74950669170211
2001-02-19,95.89476106650193
2001-02-20,95.69111622557764
2001-02-21,92.67487627222978
2001-02-22,88.02603708425606
2001-02-23,90.12932206626593
2001-02-26,91.81085244842409
2001-02-27,89.00701364066923
2001-02-28,85.07727499506996
2001-03-01,87.32295586241784
2001-03-02,84.60540257763789
2001-03-05,82.46257697226527
2001-03-06,85.25999111555004
2001-03-07,86.22341930029877
2001-03-08,83.84123449855166
2001-03-09,83.75266126396562
2001-03-12,80.40572763115686
2001-03-13,82.17390053431234
2001-03-14,79.86500799635586
2001-03-15,77.98646593368173
2001-03-16,75.54077645897686
2001-03-19,74.65730263513277
2001-03-20,71.98681639273305
2001-03-21,71.87489523446207
2001-03-22,71.88354545798413
2001-03-23,72.30734161528142
2001-03-26,72.96825040893025
2001-03-27,73.72808519736112
2001-03-28,71.45349916129535
2001-03-29,67.90919332166462
2001-03-30,69.0337473907129
2001-04-02,67.6800022156143
2001-04-03,64.25225911597842
2001-04-04,64.97697058383896
2001-04-05,69.18364610858727
2001-04-06,68.47449812196479
2001-04-09,70.23759763536025
2001-04-10,74.31460013322243
2001-04-11,76.47361744108396
2001-04-12,77.03001684719932
2001-04-13,77.03001684719932
2001-04-16,76.4269281396014
2001-04-17,76.6192710503653
2001-04-18,80.76317768379303
2001-04-19,84.27269682598143
2001-04-20,82.2845252180284
2001-04-23,81.34995481738248
2001-04-24,77.30502068150562
2001-04-25,78.17438276704584
2001-04-26,76.73560873576284
2001-04-27,77.75960964077647
2001-04-30,78.4301382927689
2001-05-01,79.54177223644618
2001-05-02,81.96951860231131
2001-05-03,80.02903633724156
2001-05-04,79.84941248181462
2001-05-07,79.120724092705
2001-05-08,80.52418732077113
2001-05-09,78.33025720629921
2001-05-10,77.75082570227475
2001-05-11,76.32372017615594
2001-05-14,74.81224752634107
2001-05-15,74.70007310460217
2001-05-16,73.94857834035098
2001-05-17,76.24712773321836
2001-05-18,75.9027627723989
2001-05-21,78.66362554651086
2001-05-22,79.67288883032273
2001-05-23,77.7840682082615
2001-05-24,79.03879770600719
2001-05-25,78.38308334236814
2001-05-28,78.29911841787852
2001-05-29,77.50308925110467
2001-05-30,74.8211219736183
2001-05-31,74.70384333168629
2001-06-01,75.15158844417225
2001-06-04,72.82777896090934
2001-06-05,72.63334266067896
2001-06-06,73.58888208133612
2001-06-07,74.49890812551307
2001-06-08,74.02495641584936
2001-06-11,71.82592027157126
2001-06-12,71.0281182204834
2001-06-13,70.67753297570542
2001-06-14,70.8544333264121
2001-06-15,70.964839768784
2001-06-18,70.53149361588827
2001-06-19,71.32729309320912
2001-06-20,72.1689920542938
2001-06-21,71.87486320103135
2001-06-22,71.87734611269516
2001-06-25,71.82897237572224
2001-06-26,72.75288253480188
2001-06-27,74.14965025082076
2001-06-28,73.81527631221991
2001-06-29,74.14412757850212
2001-07-02,74.70506382215602
2001-07-03,71.73615711725405
2001-07-04,71.7486952336624
2001-07-05,71.49023750104138
2001-07-06,70.6926321022955
2001-07-09,70.91335598679665
2001-07-10,70.72977149978338
2001-07-11,69.10372657494585
2001-07-12,72.39953249322907
2001-07-13,71.41156003745154
2001-07-16,70.9710229329796
2001-07-17,71.84148374312493
2001-07-18,69.83603748393742
2001-07-19,70.70175624741005
2001-07-20,68.90661424407047
2001-07-23,69.64682562768166
2001-07-24,69.91293073311283
2001-07-25,70.88298377578231
2001-07-26,73.02048006772362
2001-07-27,74.0355564301076
2001-07-30,73.76305531433506
2001-07-31,74.19519817269025
2001-08-01,75.2303776669843
2001-08-02,74.9445754810444
2001-08-03,73.97539705974101
2001-08-06,73.99400878216304
2001-08-07,73.06930290200188
2001-08-08,72.48627822506923
2001-08-09,72.10977418505341
2001-08-10,71.59223812965737
2001-08-13,72.55099167767644
2001-08-14,71.80813840145323
2001-08-15,70.68194516833825
2001-08-16,70.70116650791546
2001-08-17,69.81759286220193
2001-08-20,69.18510774747351
2001-08-21,69.1745316842821
2001-08-22,69.4271475822419
2001-08-23,68.19714787832442
2001-08-24,69.04105810034423
2001-08-27,69.35010711216965
2001-08-28,68.04586307350549
2001-08-29,67.14429171823504
2001-08-30,66.09293798542254
2001-08-31,66.19466115074486
2001-09-03,65.77847666064866
2001-09-04,64.53378604809097
2001-09-05,64.43180292523573
2001-09-06,64.00023315782339
2001-09-07,64.18661286585237
2001-09-10,64.18347063953934
2001-09-11,62.2956722969579
2001-09-12,61.59414715377032
2001-09-13,62.307946014794354
2001-09-14,62.334853814284024
2001-09-17,60.75790128440073
2001-09-18,60.19373928695982
2001-09-19,59.34231243453355
2001-09-20,55.74375887843541
2001-09-21,54.748386300642515
2001-09-24,55.62408557892275
2001-09-25,54.58709362963596
2001-09-26,53.57621655204108
2001-09-27,53.180602122894285
2001-09-28,53.86002657938125
2001-10-01,53.86510563276254
2001-10-02,54.69326572704126
2001-10-03,55.99181627104084
2001-10-04,56.79337451646979
2001-10-05,56.76952382646008
2001-10-08,57.42691731575436
2001-10-09,56.88863985052924
2001-10-10,58.32005316834032
2001-10-11,60.73162408776922
2001-10-12,60.62600342666635
2001-10-15,59.1981747758995
2001-10-16,61.284286673852826
2001-10-17,59.6290329010127
2001-10-18,60.26062885647861
2001-10-19,59.51642629945858
2001-10-22,60.205243127867625
2001-10-23,60.0531202102589
2001-10-24,60.47093525316926
2001-10-25,60.63231150973143
2001-10-26,60.276464841747924
2001-10-29,59.575497305154755
2001-10-30,58.50467003819473
2001-10-31,58.576189867182705
2001-11-01,58.77785791712123
2001-11-02,58.795488922182834
2001-11-05,61.05675508683966
2001-11-06,61.57221617290876
2001-11-07,61.23600359736419
2001-11-08,61.592498943284824
2001-11-09,62.51697300665293
2001-11-12,63.20710914485179
2001-11-13,65.71355650458949
2001-11-14,64.81723380879191
2001-11-15,64.49670751049722
2001-11-16,64.04656945852875
2001-11-19,65.89924704860366
2001-11-20,63.89229703337361
2001-11-21,64.0409296810889
2001-11-22,64.40361727127615
2001-11-23,64.35908857572737
2001-11-26,65.39945651863596
2001-11-27,65.60137322005238
2001-11-28,64.91321340929969
2001-11-29,65.90691968308276
2001-11-30,65.14656804252003
2001-12-03,63.172937890637606
2001-12-04,64.51991062842399
2001-12-05,66.3401581980367
2001-12-06,66.37479292935036
2001-12-07,65.81031341512882
2001-12-10,65.93010281785861
2001-12-11,66.46451613439979
2001-12-12,67.18241079854779
2001-12-13,66.10297418573836
2001-12-14,65.21069825894241
2001-12-17,67.39195702213523
2001-12-18,68.13381850710832
2001-12-19,67.20546226233333
2001-12-20,65.2693781269772
2001-12-21,65.32465472289034
2001-12-24,67.0126172534416
2001-12-25,67.49709213143367
2001-12-26,68.32271115131637
2001-12-27,68.19724948051025
2001-12-28,68.47944811806485
2001-12-31,68.56992032555814
2002-01-01,69.19181960863756
2002-01-02,70.34152378917518
2002-01-03,71.30808077013964
2002-01-04,72.3654811316913
2002-01-07,73.68691398711447
2002-01-08,73.11656164971933
2002-01-09,73.25936895345349
2002-01-10,72.35680186539572
2002-01-11,72.32828008022491
2002-01-14,71.36454760455989
2002-01-15,68.15871955689842
2002-01-16,65.86701904097251
2002-01-17,65.57248122938381
2002-01-18,66.08655725698716
2002-01-21,65.32531274304388
2002-01-22,64.93947440960912
2002-01-23,64.23686887047099
2002-01-24,65.57100301730097
2002-01-25,64.79197962791875
2002-01-28,64.31235264113212
2002-01-29,63.68813677477537
2002-01-30,62.671410162433254
2002-01-31,65.17383386018048
2002-02-01,64.92964718825648
2002-02-04,63.98683467451996
2002-02-05,62.483635415125036
2002-02-06,62.14830348375975
2002-02-07,61.23530159343165
2002-02-08,62.018694591989366
2002-02-11,59.867495366160334
2002-02-12,59.79113917542661
2002-02-13,60.737464114969015
2002-02-14,60.201164698757516
2002-02-15,59.88416474162097
2002-02-18,58.61872167605486
2002-02-19,57.126949449124744
2002-02-20,57.39857796317707
2002-02-21,56.54724093072487
2002-02-22,56.949958852040105
2002-02-25,57.96698453358772
2002-02-26,58.67617991503061
2002-02-27,58.649079363118084
2002-02-28,57.261670032126396
2002-03-01,58.16219088606462
2002-03-04,60.355380132345445
2002-03-05,59.79425095248873
2002-03-06,58.87423749920305
2002-03-07,59.66132891218473
2002-03-08,60.398409686791986
2002-03-11,61.1619175705062
2002-03-12,59.435486428613416
2002-03-13,58.6554099786202
2002-03-14,59.085587386961826
2002-03-15,58.44593344534567
2002-03-18,60.65596567371235
2002-03-19,60.384128114828926
2002-03-20,58.7982617744694
2002-03-21,59.45188710408529
2002-03-22,58.7721827723005
2002-03-25,58.726982406321774
2002-03-26,57.80560271393043
2002-03-27,57.641872590654465
2002-03-28,57.306621367126034
2002-03-29,57.306621367126034
2002-04-01,54.17193335342599
2002-04-02,53.46535072094443
2002-04-03,53.14031138667704
2002-04-04,50.36194295486624
2002-04-05,50.58582903087927
2002-04-08,51.04863906481508
2002-04-09,50.309808043009895
2002-04-10,50.8407549226205
2002-04-11,50.57711451643044
2002-04-12,50.46741032349208
2002-04-15,50.70171094387758
2002-04-16,50.82856991173287
2002-04-17,50.44269090678663
2002-04-18,50.952610602953705
2002-04-19,50.86592294668347
2002-04-22,50.46180593338058
2002-04-23,49.398791533661814
2002-04-24,48.332149337280754
2002-04-25,48.25163609702065
2002-04-26,47.5868451375654
2002-04-29,46.99209160228275
2002-04-30,47.28520262989983
2002-05-01,47.49140891477275
2002-05-02,48.05396265275477
2002-05-03,47.93543086302977
2002-05-06,48.03418155937967
2002-05-07,48.71972906828992
2002-05-08,49.58617762227094
2002-05-09,48.620065215107815
2002-05-10,48.20412797622398
2002-05-13,48.78786187016392
2002-05-14,50.636815567684415
2002-05-15,50.361370313087725
2002-05-16,50.7112340240496
2002-05-17,50.932077343346165
2002-05-20,51.379120043779125
2002-05-21,51.351890232997015
2002-05-22,50.6111893024064
2002-05-23,50.7052813388913
2002-05-24,50.66210413372572
2002-05-27,50.83491804415719
2002-05-28,50.37436671372867
2002-05-29,49.71551711600536
2002-05-30,49.7984521818181
2002-05-31,49.67888451584301
2002-06-03,49.94372091319629
2002-06-04,50.42389034959081
2002-06-05,49.901562246494336
2002-06-06,49.38625617642409
2002-06-07,49.0411300746677
2002-06-10,48.39649371403272
2002-06-11,47.489009361398296
2002-06-12,46.88975638336341
2002-06-13,47.287405100483326
2002-06-14,47.242461333440204
2002-06-17,47.93725667982313
2002-06-18,48.02790333130006
2002-06-19,47.28739797237286
2002-06-20,46.13805833635509
2002-06-21,46.044254506660344
2002-06-24,45.25306816430274
2002-06-25,45.90502033688822
2002-06-26,45.3476125544886
2002-06-27,46.97467436524106
2002-06-28,47.56263979867787
2002-07-01,46.889581991120636
2002-07-02,46.36317398725597
2002-07-03,47.0785143000453
2002-07-04,47.03421661338009
2002-07-05,47.01033572272484
2002-07-08,47.265614159185205
2002-07-09,47.57861382942322
2002-07-10,47.33635938912499
2002-07-11,45.456420458690474
2002-07-12,45.65099945165794
2002-07-15,47.76964055711119
2002-07-16,47.62632244374361
2002-07-17,48.74779360486924
2002-07-18,48.61970197559612
2002-07-19,48.4977308692007
2002-07-22,48.17370995408761
2002-07-23,46.655172850462286
2002-07-24,46.217071517428145
2002-07-25,45.74399709972525
2002-07-26,46.00299213957297
