Date,PAKISTAN
1999-09-17,90.20333071292288
1999-09-20,92.77766833264566
1999-09-21,92.2829381335299
1999-09-22,94.21446560587961
1999-09-23,94.14086675856608
1999-09-24,93.55875916558843
1999-09-27,95.12780001060452
1999-09-28,94.73232867803091
1999-09-29,93.5339212117027
1999-09-30,94.28140031458886
1999-10-01,93.86667711070031
1999-10-04,96.30731368783384
1999-10-05,95.79830057955901
1999-10-06,96.43131222612153
1999-10-07,96.10226590650707
1999-10-08,97.42568520760673
1999-10-11,98.75202402158303
1999-10-12,99.19855483066083
1999-10-13,99.2081163877071
1999-10-14,90.93151985064132
1999-10-15,87.68263533292242
1999-10-18,88.30880532352671
1999-10-19,88.82691981510632
1999-10-20,89.66122623662031
1999-10-21,91.21427299661069
1999-10-22,90.10424326871824
1999-10-25,90.6210016191391
1999-10-26,90.31018549370815
1999-10-27,92.23691085497715
1999-10-28,93.41223725590956
1999-10-29,93.2324228426603
1999-11-01,93.92607837908498
1999-11-02,95.52772756207563
1999-11-03,95.07715194771026
1999-11-04,94.5243842401392
1999-11-05,93.8102753522831
1999-11-08,94.21515739024599
1999-11-09,94.21515739024599
1999-11-10,92.68667126089315
1999-11-11,93.31362446111049
1999-11-12,92.10191538327065
1999-11-15,92.12493930788729
1999-11-16,92.79654916983456
1999-11-17,92.4681839683077
1999-11-18,93.57940755754606
1999-11-19,93.95952630557468
1999-11-22,94.47931692667635
1999-11-23,94.19279934617585
1999-11-24,95.51090531669061
1999-11-25,95.81068946235817
1999-11-26,95.0263484618967
1999-11-29,96.35254709049477
1999-11-30,97.06511165355941
1999-12-01,97.83409854572179
1999-12-02,98.09542618513692
1999-12-03,98.64643548046395
1999-12-06,101.82257445317146
1999-12-07,101.82905040814305
1999-12-08,105.49399446210582
1999-12-09,107.56869539447554
1999-12-10,107.57387768220694
1999-12-13,108.3499805060675
1999-12-14,107.57500068898672
1999-12-15,109.1024712362246
1999-12-16,111.34465864920887
1999-12-17,111.45663019629873
1999-12-20,114.5041148000325
1999-12-21,111.69349091595416
1999-12-22,110.50971529847646
1999-12-23,110.36833224953683
1999-12-24,110.36833224953683
1999-12-27,108.54870699346495
1999-12-28,110.32345083407552
1999-12-29,109.62695197247979
1999-12-30,112.73434906410245
1999-12-31,112.73434906410245
2000-01-03,116.39100008631632
2000-01-04,118.46491628531892
2000-01-05,118.46491628531892
2000-01-06,120.14571687560344
2000-01-07,120.0994137975566
2000-01-10,120.2036461975169
2000-01-11,120.09362810319728
2000-01-12,126.7894729830272
2000-01-13,127.46814620715585
2000-01-14,131.89342680119307
2000-01-17,133.44109470917175
2000-01-18,133.93072871266332
2000-01-19,138.6832918809316
2000-01-20,139.0168127044929
2000-01-21,150.05858639740055
2000-01-24,144.5915882578965
2000-01-25,133.7786603380206
2000-01-26,136.84611907251792
2000-01-27,139.243493222933
2000-01-28,141.3867684234354
2000-01-31,143.2047739288873
2000-02-01,141.95032964325148
2000-02-02,145.0072203811122
2000-02-03,143.965622450343
2000-02-04,144.30577922305758
2000-02-07,145.7597949177454
2000-02-08,144.99284376107528
2000-02-09,142.80352985386432
2000-02-10,142.80670078616922
2000-02-11,135.923309202854
2000-02-14,142.90581641982493
2000-02-15,145.77029205981583
2000-02-16,145.9392512487786
2000-02-17,150.1378498006216
2000-02-18,154.36192628307694
2000-02-21,157.91768268871056
2000-02-22,160.2032818563161
2000-02-23,161.2170994640113
2000-02-24,159.90895351224285
2000-02-25,157.38351773320315
2000-02-28,153.37530768626243
2000-02-29,152.22434458981016
2000-03-01,147.4434365475698
2000-03-02,151.20302706438082
2000-03-03,150.152768877122
2000-03-06,155.9284514100558
2000-03-07,156.4503036704696
2000-03-08,155.2574807629581
2000-03-09,154.52224578623057
2000-03-10,152.7962445539985
2000-03-13,152.27600366355702
2000-03-14,153.83519724763104
2000-03-15,154.42956496618547
2000-03-16,159.45770516043748
2000-03-17,159.45770516043748
2000-03-20,162.7169291116763
2000-03-21,163.1949117293585
2000-03-22,164.13420099973246
2000-03-23,164.13420099973246
2000-03-24,159.2771806777725
2000-03-27,153.52487100914678
2000-03-28,158.60186733145855
2000-03-29,159.0098067820451
2000-03-30,159.31347573881854
2000-03-31,160.23251279330373
2000-04-03,160.10069892018092
2000-04-04,156.34192437369634
2000-04-05,155.45879153732773
2000-04-06,156.39884039912602
2000-04-07,155.39959445199395
2000-04-10,153.9218081931751
2000-04-11,156.99769328790603
2000-04-12,156.09164852284798
2000-04-13,155.18901163385908
2000-04-14,158.654001054611
2000-04-17,159.3001406047165
2000-04-18,161.55911826424943
2000-04-19,165.18049056940927
2000-04-20,163.8877711042602
2000-04-21,161.0336501353303
2000-04-24,157.89049434410867
2000-04-25,158.0565721140476
2000-04-26,158.13074389290688
2000-04-27,159.01100064339104
2000-04-28,152.09529633039875
2000-05-01,153.83716898545057
2000-05-02,149.63835710803207
2000-05-03,150.375039651165
2000-05-04,148.66760764840615
2000-05-05,148.3992844538676
2000-05-08,144.31611408531515
2000-05-09,139.47514117977482
2000-05-10,142.18396609920808
2000-05-11,138.27394676717768
2000-05-12,133.05882213470724
2000-05-15,129.26473153919295
2000-05-16,125.84114632702111
2000-05-17,130.01170094632894
2000-05-18,130.8545106776592
2000-05-19,134.10835501500927
2000-05-22,131.9162777797181
2000-05-23,133.6353200269254
2000-05-24,128.274344698462
2000-05-25,126.69720052908382
2000-05-26,118.03045970381636
2000-05-29,110.38864236808183
2000-05-30,110.54732916870556
2000-05-31,119.43873382384724
2000-06-01,111.28630115239021
2000-06-02,113.5459896432159
2000-06-05,112.00058451009201
2000-06-06,109.66953251923354
2000-06-07,110.50575506154209
2000-06-08,109.47865336550754
2000-06-09,105.96059082719381
2000-06-12,108.54048024501988
2000-06-13,110.84484901576424
2000-06-14,110.80698220235273
2000-06-15,113.8759479296658
2000-06-16,113.60299480826109
2000-06-19,114.57593009315919
2000-06-20,116.98364139146305
2000-06-21,119.20446577181161
2000-06-22,114.59929990995897
2000-06-23,116.44760907529263
2000-06-26,116.7170994654802
2000-06-27,115.79940102898152
2000-06-28,117.56875763693277
2000-06-29,116.58763750682765
2000-06-30,115.72768097048679
2000-07-03,115.43090187595637
2000-07-04,115.14550441296848
2000-07-05,115.11797932972763
2000-07-06,115.72373786261979
2000-07-07,115.04991582796771
2000-07-10,114.90077871795751
2000-07-11,115.80361894632149
2000-07-12,117.80470880136485
2000-07-13,117.42764725959903
2000-07-14,117.5096879384285
2000-07-17,119.69883877453519
2000-07-18,122.57575418615494
2000-07-19,123.29895284702371
2000-07-20,124.00777605625875
2000-07-21,122.38793105067174
2000-07-24,123.30308659296806
2000-07-25,120.78697292024637
2000-07-26,118.69669416436025
2000-07-27,117.30975443086385
2000-07-28,116.72801604828577
2000-07-31,115.54984323915873
2000-08-01,116.64120223799719
2000-08-02,115.8120799109333
2000-08-03,115.56012163122796
2000-08-04,116.01765824986283
2000-08-07,117.46190351287312
2000-08-08,117.91601735672003
2000-08-09,116.63752022865887
2000-08-10,116.8473933522037
2000-08-11,116.74260512834832
2000-08-14,116.71527773950741
2000-08-15,117.11142990541302
2000-08-16,117.55298467065515
2000-08-17,117.07044528436619
2000-08-18,114.92876744489499
2000-08-21,112.18570636947501
2000-08-22,113.45521946688854
2000-08-23,111.06728223223911
2000-08-24,109.97561230377092
2000-08-25,108.55014865017755
2000-08-28,107.12418411832974
2000-08-29,107.43533499965694
2000-08-30,107.67797673042159
2000-08-31,110.19810112337463
2000-09-01,109.53215098929296
2000-09-04,113.5206369383805
2000-09-05,112.99186736002898
2000-09-06,114.37444481991918
2000-09-07,114.36339275944403
2000-09-08,114.54468455478617
2000-09-11,115.42419677467458
2000-09-12,116.45253687076277
2000-09-13,115.19832380447279
2000-09-14,113.98048552505823
2000-09-15,112.95925411632828
2000-09-18,109.53852080909502
2000-09-19,106.88488416861452
2000-09-20,107.42850157216037
2000-09-21,107.43091139188157
2000-09-22,106.43320325025432
2000-09-25,106.84311662275479
2000-09-26,106.23906508241032
2000-09-27,105.7595846188042
2000-09-28,105.77891868082234
2000-09-29,105.85082285604872
2000-10-02,106.40259615796978
2000-10-03,106.83435437960786
2000-10-04,106.69849561366404
2000-10-05,104.9533335619064
2000-10-06,105.28346457654874
2000-10-09,107.36298198232815
2000-10-10,106.98241052528836
2000-10-11,106.63813846507693
2000-10-12,105.89259068855375
2000-10-13,104.37068232114899
2000-10-16,102.64103285257573
2000-10-17,103.03810417426389
2000-10-18,103.95986925549818
2000-10-19,104.53832973193458
2000-10-20,105.99026784649111
2000-10-23,105.03915531212256
2000-10-24,104.09787824696144
2000-10-25,103.95010105547762
2000-10-26,103.33814815226226
2000-10-27,103.7019645654946
2000-10-30,100.950735924153
2000-10-31,101.77874930734744
2000-11-01,102.50851030606971
2000-11-02,104.4987226858011
2000-11-03,105.90303787890002
2000-11-06,107.16118225151695
2000-11-07,105.68779613123151
2000-11-08,105.6956850054137
2000-11-09,105.78997196795198
2000-11-10,102.99666149051475
2000-11-13,101.49165792332099
2000-11-14,100.5771096304561
2000-11-15,99.92437563410788
2000-11-16,97.03724401346092
2000-11-17,97.21978795816703
2000-11-20,94.90814116784735
2000-11-21,91.00877985272683
2000-11-22,94.20781683940697
2000-11-23,92.78162163941425
2000-11-24,90.49766557183187
2000-11-27,87.71857534981989
2000-11-28,85.39444218593673
2000-11-29,86.49677971930976
2000-11-30,84.05287933668701
2000-12-01,84.05287933668701
2000-12-04,87.70924554623622
2000-12-05,87.11226922280011
2000-12-06,87.18846989160564
2000-12-07,88.35529191053415
2000-12-08,88.52763995385612
2000-12-11,93.46685645246453
2000-12-12,93.8518382250181
2000-12-13,92.00921565548623
2000-12-14,91.90442531698832
2000-12-15,91.90442531698832
2000-12-18,97.04941633316088
2000-12-19,96.85262847092565
2000-12-20,99.81125076491013
2000-12-21,101.6269005846026
2000-12-22,101.58616749648063
2000-12-25,101.58616749648063
2000-12-26,99.31034482758623
2000-12-27,99.31034482758623
2000-12-28,99.31034482758623
2000-12-29,100.0
2001-01-01,101.07467778477198
2001-01-02,99.5101670322104
2001-01-03,102.02792960499679
2001-01-04,100.95148238460685
2001-01-05,100.10086132421908
2001-01-08,100.7366938906273
2001-01-09,101.53133924555644
2001-01-10,101.67739402630988
2001-01-11,99.7870475786726
2001-01-12,96.875388120697
2001-01-15,94.78838325975131
2001-01-16,95.57887367985286
2001-01-17,95.64966871737585
2001-01-18,94.48893902415628
2001-01-19,95.19259483837166
2001-01-22,96.88900202645512
2001-01-23,97.2518303699259
2001-01-24,96.30126849155683
2001-01-25,94.17930821604818
2001-01-26,92.86268471794408
2001-01-29,92.28923938947904
2001-01-30,94.40834930767211
2001-01-31,96.21011520597112
2001-02-01,95.76485896457518
2001-02-02,97.06078966854814
2001-02-05,97.16744987697511
2001-02-06,97.16519038352105
2001-02-07,97.67185964863164
2001-02-08,97.67420367083093
2001-02-09,98.1458008716819
2001-02-12,99.9212845216227
2001-02-13,98.83603669063038
2001-02-14,100.81038609918056
2001-02-15,98.86932510847907
2001-02-16,99.5503914096997
2001-02-19,98.86572460190446
2001-02-20,96.48359610957839
2001-02-21,96.24432695216842
2001-02-22,94.40038714846277
2001-02-23,92.39242255857971
2001-02-26,91.60831895274256
2001-02-27,92.5020866785008
2001-02-28,91.69387332861314
2001-03-01,92.34670188960601
2001-03-02,92.53497592797862
2001-03-05,92.53497592797862
2001-03-06,92.45837412671374
2001-03-07,93.85690415552116
2001-03-08,92.65011691834938
2001-03-09,91.34932035156179
2001-03-12,90.5702672444419
2001-03-13,90.50621855257538
2001-03-14,90.021544391548
2001-03-15,89.44756996289671
2001-03-16,89.38840017217886
2001-03-19,89.0915822428262
2001-03-20,89.41413869260361
2001-03-21,88.32149300793598
2001-03-22,86.02607652646257
2001-03-23,86.36705519477559
2001-03-26,84.56068529473882
2001-03-27,86.3120156970791
2001-03-28,85.6495904845495
2001-03-29,84.23159599956482
2001-03-30,84.42423719008457
2001-04-02,84.87467940395952
2001-04-03,83.64580791249058
2001-04-04,83.88421208813695
2001-04-05,83.67978265169147
2001-04-06,83.33492448201314
2001-04-09,84.75054282714672
2001-04-10,86.28591057961098
2001-04-11,85.94549621771372
2001-04-12,87.722430177053
2001-04-13,89.29243915263314
2001-04-16,89.08135267834616
2001-04-17,89.08656594635058
2001-04-18,88.43093550787155
2001-04-19,87.35178287948004
2001-04-20,89.05461974654479
2001-04-23,89.27852641930664
2001-04-24,87.93991904994601
2001-04-25,88.30590213839166
2001-04-26,88.6777444247588
2001-04-27,87.20700559389486
2001-04-30,87.44591717924057
2001-05-01,87.44591717924057
2001-05-02,88.0471469081887
2001-05-03,87.70067223745957
2001-05-04,87.6169622516188
2001-05-07,88.10036057803471
2001-05-08,86.59972111967208
2001-05-09,85.93642382197302
2001-05-10,85.7250509281616
2001-05-11,85.61604503987384
2001-05-14,84.6375202423426
2001-05-15,84.33590335427843
2001-05-16,86.46101342912667
2001-05-17,86.83808864498653
2001-05-18,85.99910104817863
2001-05-21,86.19759079862034
2001-05-22,84.88611134441962
2001-05-23,83.54017327568255
2001-05-24,84.61686136981564
2001-05-25,83.75047613768291
2001-05-28,84.00035900159214
2001-05-29,84.00523847400673
2001-05-30,84.25779142171176
2001-05-31,84.37545521449333
2001-06-01,84.1747080841892
2001-06-04,85.68479086101674
2001-06-05,85.95213810239278
2001-06-06,84.90393711097323
2001-06-07,84.5388566813192
2001-06-08,83.35411738377687
2001-06-11,83.36136339144497
2001-06-12,83.87732594766001
2001-06-13,84.42755553500159
2001-06-14,83.96153026086097
2001-06-15,84.57775800411969
2001-06-18,83.5690171070835
2001-06-19,81.71360066041072
2001-06-20,81.72053047252847
2001-06-21,80.67941655932513
2001-06-22,81.09218541185463
2001-06-25,81.05292204246187
2001-06-26,80.96151663858006
2001-06-27,81.18140235521535
2001-06-28,81.78044599490583
2001-06-29,80.87141044148491
2001-07-02,80.87141044148491
2001-07-03,78.23427956806377
2001-07-04,78.6958357952186
2001-07-05,77.26385151499944
2001-07-06,76.21790959691825
2001-07-09,76.01033567076239
2001-07-10,75.97125195830007
2001-07-11,76.94803598086327
2001-07-12,77.35482643494525
2001-07-13,77.18764059894679
2001-07-16,77.28895270972845
2001-07-17,75.33371623895407
2001-07-18,75.3788321012586
2001-07-19,76.07796523258234
2001-07-20,74.11811408021326
2001-07-23,73.77739633781226
2001-07-24,74.57981051954016
2001-07-25,73.02019492039761
2001-07-26,72.68579407313563
2001-07-27,72.06287478232454
2001-07-30,71.78643935692546
2001-07-31,70.909195181844
2001-08-01,72.01570775011274
2001-08-02,72.29676431708444
2001-08-03,72.66075232839133
2001-08-06,71.80882677411238
2001-08-07,71.92381327576543
2001-08-08,71.00717547412191
2001-08-09,70.22432287483052
2001-08-10,70.80407183662577
2001-08-13,72.44775445646509
2001-08-14,72.50444284023385
2001-08-15,73.21916146702924
2001-08-16,74.795332690222
2001-08-17,75.15268266040377
2001-08-20,74.55551523085052
2001-08-21,74.7671977173728
2001-08-22,73.99162457520451
2001-08-23,73.34587013820968
2001-08-24,73.31168386779423
2001-08-27,73.52184568190097
2001-08-28,73.17407971588393
2001-08-29,73.01119565183824
2001-08-30,73.38695773925213
2001-08-31,72.95295000890512
2001-09-03,72.06704845965882
2001-09-04,71.11247889296325
2001-09-05,71.69638765981479
2001-09-06,72.19020661480674
2001-09-07,72.57795368634969
2001-09-10,73.10193357618799
2001-09-11,72.9619624663737
2001-09-12,69.56135899695494
2001-09-13,68.29013926666717
2001-09-14,64.9411267923619
2001-09-17,64.85513885284404
2001-09-18,64.77441678192645
2001-09-19,64.90063349428407
2001-09-20,64.90063349428407
2001-09-21,64.799620835149
2001-09-24,62.571866332913665
2001-09-25,62.780254169754045
2001-09-26,63.99447307352155
2001-09-27,62.47249867864159
2001-09-28,62.07804304255263
2001-10-01,60.198890485379756
2001-10-02,59.672111565552584
2001-10-03,60.252191431909665
2001-10-04,62.108348562779234
2001-10-05,64.39910277608301
2001-10-08,61.50937630717064
2001-10-09,67.1523845088894
2001-10-10,66.42694266747789
2001-10-11,67.70302664804693
2001-10-12,68.71068586583554
2001-10-15,72.39422654790684
2001-10-16,71.92716677885431
2001-10-17,73.03213165667788
2001-10-18,73.79034575417685
2001-10-19,74.76081546663028
2001-10-22,80.6688722563083
2001-10-23,81.91296828082234
2001-10-24,84.32831416903385
2001-10-25,81.59306160550771
2001-10-26,84.5593080355673
2001-10-29,86.2538429824074
2001-10-30,85.71855028250435
2001-10-31,85.34926563428051
2001-11-01,83.0627116275166
2001-11-02,84.4337076207241
2001-11-05,81.54522836746187
2001-11-06,79.931401954109
2001-11-07,81.55826188472774
2001-11-08,83.55802964363052
2001-11-09,83.55802964363052
2001-11-12,82.05149385068911
2001-11-13,79.36552029901385
2001-11-14,80.44669929195459
2001-11-15,82.12999435225353
2001-11-16,82.71165792155506
2001-11-19,82.7454931028422
2001-11-20,80.67073380104452
2001-11-21,81.32721964940181
2001-11-22,80.96258066749644
2001-11-23,80.89605430704657
2001-11-26,81.5451040447646
2001-11-27,82.61054773308211
2001-11-28,82.9670950437139
2001-11-29,81.51660122942836
2001-11-30,81.51660122942836
2001-12-03,82.57350125774983
2001-12-04,82.30250800249712
2001-12-05,82.9420683563252
2001-12-06,83.57081197965819
2001-12-07,83.77818372154319
2001-12-10,81.37985893898319
2001-12-11,80.18801994874765
2001-12-12,81.1513619737924
2001-12-13,81.1513619737924
2001-12-14,81.01777948494666
2001-12-17,81.01777948494666
2001-12-18,81.01777948494666
2001-12-19,81.01777948494666
2001-12-20,82.60269307006787
2001-12-21,83.97235675041621
2001-12-24,77.51489672136103
2001-12-25,77.51489672136103
2001-12-26,78.10340146317043
2001-12-27,74.58137678199415
2001-12-28,74.08099999491637
2001-12-31,74.32573866446327
2002-01-01,78.5561333061652
2002-01-02,79.05906211435958
2002-01-03,80.81124418967826
2002-01-04,81.60289680941774
2002-01-07,84.66960023922837
2002-01-08,82.13561378040129
2002-01-09,83.50575774413015
2002-01-10,83.24422229195473
2002-01-11,82.14527112370061
2002-01-14,86.88322969093427
2002-01-15,86.67152252790359
2002-01-16,86.66616251992299
2002-01-17,88.2732648394566
2002-01-18,90.32514299933608
2002-01-21,88.87573501486442
2002-01-22,88.04727014943772
2002-01-23,91.10509841449972
2002-01-24,91.38408124157618
2002-01-25,92.79105357395076
2002-01-28,94.17224028771999
2002-01-29,95.84080015913538
2002-01-30,96.22582866526103
2002-01-31,97.89983646304043
2002-02-01,101.31824326615396
2002-02-04,101.91358345931519
2002-02-05,101.91358345931519
2002-02-06,100.17440482536631
2002-02-07,106.35162109732609
2002-02-08,111.82607199793306
2002-02-11,110.99654605705469
2002-02-12,109.7027045588668
2002-02-13,102.97756317656174
2002-02-14,107.63629169229846
2002-02-15,106.2723950029793
2002-02-18,102.1459351768825
2002-02-19,104.15070022280551
2002-02-20,106.95340233447003
2002-02-21,107.62809298858762
2002-02-22,107.62809298858762
2002-02-25,107.62809298858762
2002-02-26,107.62732120065806
2002-02-27,110.8133597948828
2002-02-28,111.15960475143153
2002-03-01,111.65227889126982
2002-03-04,110.995527001692
2002-03-05,111.86873949777508
2002-03-06,115.49847150129402
2002-03-07,115.70560796879013
2002-03-08,116.70452613537977
2002-03-11,118.56743287804224
2002-03-12,119.33352259758905
2002-03-13,117.12160550822918
2002-03-14,122.42999401947489
2002-03-15,118.37284560914178
2002-03-18,116.12899794377769
2002-03-19,117.60778105830572
2002-03-20,116.23412823859465
2002-03-21,117.09279404936304
2002-03-22,117.48358704653394
2002-03-25,117.3566305518037
2002-03-26,114.69873896900961
2002-03-27,112.672819432093
2002-03-28,114.78821449660165
2002-03-29,115.68582167792916
2002-04-01,113.67467205544769
2002-04-02,114.54832827017509
2002-04-03,114.28162844505111
2002-04-04,113.17451479313736
2002-04-05,112.72029576492986
2002-04-08,112.29146901222674
2002-04-09,112.01546767521872
2002-04-10,110.71936384616855
2002-04-11,112.00152191064433
2002-04-12,112.98211093592259
2002-04-15,114.22136543669366
2002-04-16,115.43694904051283
2002-04-17,114.31642983116431
2002-04-18,114.02005499339585
2002-04-19,112.49036238203813
2002-04-22,112.40691890559053
2002-04-23,113.48225368370612
2002-04-24,114.20214483743986
2002-04-25,112.93568421442804
2002-04-26,112.04238876243235
2002-04-29,115.13412440640668
2002-04-30,114.69838493443409
2002-05-01,114.69838493443409
2002-05-02,114.10960047486803
2002-05-03,114.51070606413478
2002-05-06,114.09668625075967
2002-05-07,111.82893983226049
2002-05-08,107.37558112353942
2002-05-09,108.29041071428902
2002-05-10,106.36468718484987
2002-05-13,107.0039164153699
2002-05-14,106.23282677777733
2002-05-15,107.39548536994484
2002-05-16,107.73929521654371
2002-05-17,104.86469339410316
2002-05-20,96.35430843014517
2002-05-21,92.02210893264851
2002-05-22,87.30914881359209
2002-05-23,87.33095429531376
2002-05-24,95.0346880788818
2002-05-27,100.43462386784489
2002-05-28,97.65368143080359
2002-05-29,99.87108693084903
2002-05-30,97.45739864410615
2002-05-31,96.64237840261902
2002-06-03,95.10077033046409
2002-06-04,97.27165453605924
2002-06-05,101.29528897239068
2002-06-06,100.60562976703915
2002-06-07,98.67252959617312
2002-06-10,105.67476999163293
2002-06-11,105.91618815510625
2002-06-12,105.73765305976981
2002-06-13,106.09806997226272
2002-06-14,104.35168367454851
2002-06-17,103.96733938468364
2002-06-18,103.73900650729864
2002-06-19,103.25568278393085
2002-06-20,105.45840976920576
2002-06-21,104.70637466121956
2002-06-24,103.71314138170061
2002-06-25,104.45875051357758
2002-06-26,104.35350281709125
2002-06-27,104.21181954099843
2002-06-28,104.02543207027836
2002-07-01,105.21199485039776
2002-07-02,107.00776071926678
2002-07-03,106.58491513857157
2002-07-04,105.93802823954269
2002-07-05,106.88757424144694
2002-07-08,106.5587147452275
2002-07-09,106.17610009215737
2002-07-10,106.533709699199
2002-07-11,105.66169566569036
2002-07-12,106.1153918886832
2002-07-15,102.81528996675279
2002-07-16,105.07744525199409
2002-07-17,107.32400326317617
2002-07-18,107.06529734768344
2002-07-19,108.18244133264338
2002-07-22,108.30126230349369
2002-07-23,107.9379333821669
2002-07-24,107.95632920652197
2002-07-25,107.45773104380754
2002-07-26,107.33476891941923
2002-07-29,106.93279826319537
