Date,TURKEY
1999-09-17,82.69804076796885
1999-09-20,83.17556143414241
1999-09-21,82.95616974452628
1999-09-22,82.42738428578811
1999-09-23,84.09823630059354
1999-09-24,83.03197457624772
1999-09-27,81.63999300513964
1999-09-28,81.86842229824553
1999-09-29,82.25314666515646
1999-09-30,81.97776925729706
1999-10-01,80.50601192870857
1999-10-04,79.15651503272021
1999-10-05,78.34320331612666
1999-10-06,79.62654875679797
1999-10-07,78.5101153804391
1999-10-08,76.97364340000098
1999-10-11,75.90359877216022
1999-10-12,76.55937551257443
1999-10-13,76.01656463750976
1999-10-14,76.6637847980596
1999-10-15,80.0384799453102
1999-10-18,80.55515781481468
1999-10-19,80.20771930742376
1999-10-20,79.23242588810719
1999-10-21,78.22634904590073
1999-10-22,81.83600987135168
1999-10-25,84.27460849620569
1999-10-26,87.10696648004009
1999-10-27,86.11062344598426
1999-10-28,87.11479969647209
1999-10-29,87.11479969647209
1999-11-01,87.14368304992742
1999-11-02,87.30000423793581
1999-11-03,91.41054749586273
1999-11-04,93.60805352813023
1999-11-05,94.22370579512203
1999-11-08,94.92770032285586
1999-11-09,101.32294650483406
1999-11-10,106.01798987431187
1999-11-11,107.28196118752982
1999-11-12,109.86429186524904
1999-11-15,111.55574537506453
1999-11-16,111.34653404647604
1999-11-17,109.98383903212276
1999-11-18,109.63884951472048
1999-11-19,111.83085276206147
1999-11-22,116.58977460659814
1999-11-23,113.94206232027611
1999-11-24,111.92384700698537
1999-11-25,111.06377989845889
1999-11-26,103.23052847341708
1999-11-29,103.19152795530619
1999-11-30,107.02253381278261
1999-12-01,110.9889318911476
1999-12-02,115.38994865559715
1999-12-03,116.85967429916626
1999-12-06,123.46797111990709
1999-12-07,125.01257871925182
1999-12-08,122.2391077416511
1999-12-09,128.89059066501318
1999-12-10,141.92327711865275
1999-12-13,159.80114742013345
1999-12-14,147.8964838262923
1999-12-15,150.86405436529625
1999-12-16,156.2210003450063
1999-12-17,157.72962466129331
1999-12-20,160.2360047900365
1999-12-21,161.18086053851533
1999-12-22,164.5375024147172
1999-12-23,163.34760926209626
1999-12-24,169.76937441755996
1999-12-27,192.2425516785778
1999-12-28,184.8123672368686
1999-12-29,184.36949907395086
1999-12-30,184.40349036557828
1999-12-31,184.40349036557828
2000-01-03,185.31056930751438
2000-01-04,216.09812450894395
2000-01-05,208.1617078790638
2000-01-06,195.38566815980045
2000-01-07,189.70692468666888
2000-01-10,189.2016430554993
2000-01-11,194.2084184598656
2000-01-12,199.8423431703835
2000-01-13,213.37770349084775
2000-01-14,222.72210238650268
2000-01-17,215.44400079760078
2000-01-18,231.0431055003002
2000-01-19,218.44639410446632
2000-01-20,213.24253689667603
2000-01-21,203.31323990901146
2000-01-24,210.2342736391851
2000-01-25,204.61742605079533
2000-01-26,212.6580174606147
2000-01-27,212.73057943056617
2000-01-28,212.86547391473914
2000-01-31,193.35789870407797
2000-02-01,189.02686643771082
2000-02-02,186.6632537031617
2000-02-03,188.42215132135928
2000-02-04,196.05445447403147
2000-02-07,190.43632728967836
2000-02-08,187.1309674414153
2000-02-09,180.1147981016444
2000-02-10,183.75404005206371
2000-02-11,181.13886292939122
2000-02-14,175.5631091736516
2000-02-15,183.17614996766073
2000-02-16,182.191173401748
2000-02-17,177.91833454837396
2000-02-18,178.54243476014426
2000-02-21,170.2966645770152
2000-02-22,166.72761081546426
2000-02-23,160.81830974165513
2000-02-24,173.91698156427856
2000-02-25,181.19661292321175
2000-02-28,177.10992603459837
2000-02-29,184.13003496308426
2000-03-01,197.08581352105355
2000-03-02,192.18068243032343
2000-03-03,189.80189003166043
2000-03-06,187.17441834205837
2000-03-07,193.7613072611902
2000-03-08,194.62531186929533
2000-03-09,205.86402306225122
2000-03-10,201.0906088794324
2000-03-13,201.12707945352437
2000-03-14,200.63670746560618
2000-03-15,201.2574389451464
2000-03-16,201.2574389451464
2000-03-17,201.2574389451464
2000-03-20,196.77242427882143
2000-03-21,197.17138349796963
2000-03-22,187.97575199586677
2000-03-23,195.51613994249684
2000-03-24,196.08875130183793
2000-03-27,195.30748850242782
2000-03-28,191.00503875389361
2000-03-29,185.43592427320957
2000-03-30,170.98187672514322
2000-03-31,172.82781350533645
2000-04-03,171.614213356645
2000-04-04,177.7617010344937
2000-04-05,175.26192675462585
2000-04-06,186.8686894402322
2000-04-07,185.2427632562741
2000-04-10,186.26854169804372
2000-04-11,184.02908476497268
2000-04-12,192.0809705677339
2000-04-13,199.67044851607494
2000-04-14,208.55148534431984
2000-04-17,195.37242616957394
2000-04-18,189.73757701625803
2000-04-19,191.06262997335784
2000-04-20,193.71588317134325
2000-04-21,194.42990294173688
2000-04-24,192.8148872719317
2000-04-25,200.82142784974005
2000-04-26,208.2644933833857
2000-04-27,205.27048325807434
2000-04-28,215.69735714235694
2000-05-01,213.71732862860122
2000-05-02,220.19658315813612
2000-05-03,214.9264548919775
2000-05-04,203.47423553941655
2000-05-05,202.20343483974276
2000-05-08,193.54989032698816
2000-05-09,202.66592782646583
2000-05-10,201.85132867964793
2000-05-11,202.35598304765347
2000-05-12,198.69999667005646
2000-05-15,194.35268428704697
2000-05-16,200.5843443096493
2000-05-17,193.92072089315738
2000-05-18,187.54142578885953
2000-05-19,187.36992702587352
2000-05-22,185.60679629531552
2000-05-23,177.72017788434076
2000-05-24,180.46564973541103
2000-05-25,186.62158901402668
2000-05-26,183.85911002689323
2000-05-29,183.5942733560675
2000-05-30,183.1919642069156
2000-05-31,187.48187495957708
2000-06-01,193.9300614214058
2000-06-02,192.39120364735112
2000-06-05,192.7058735301147
2000-06-06,194.89413461211797
2000-06-07,189.4706130824287
2000-06-08,194.12325168624898
2000-06-09,190.32869185551334
2000-06-12,184.5680427504775
2000-06-13,181.02273306716577
2000-06-14,174.26531735569603
2000-06-15,171.82592955961726
2000-06-16,164.07239278482004
2000-06-19,165.87779771001888
2000-06-20,167.83941571042425
2000-06-21,166.59487806504328
2000-06-22,169.03178605637345
2000-06-23,169.82405129193214
2000-06-26,165.5616367062449
2000-06-27,166.95603540801358
2000-06-28,168.45311933556331
2000-06-29,164.0923294122132
2000-06-30,165.23831048736022
2000-07-03,162.92188385709792
2000-07-04,161.45917999504425
2000-07-05,166.71425552249895
2000-07-06,161.27351009483473
2000-07-07,162.72152655319076
2000-07-10,168.76464957909113
2000-07-11,158.9267900455396
2000-07-12,156.73350305037124
2000-07-13,150.8439673663868
2000-07-14,151.3950302736609
2000-07-17,143.11579185324945
2000-07-18,141.16579164893102
2000-07-19,145.6834951704453
2000-07-20,142.4204227916627
2000-07-21,149.83515699258547
2000-07-24,151.41886605858087
2000-07-25,153.51469089606618
2000-07-26,151.60710062109078
2000-07-27,152.47206345553167
2000-07-28,156.93878597973762
2000-07-31,153.96073639129096
2000-08-01,157.4061438071467
2000-08-02,156.71808330445413
2000-08-03,155.73002905295354
2000-08-04,153.00088258272334
2000-08-07,149.3502630351276
2000-08-08,146.7210045665907
2000-08-09,143.05313424913786
2000-08-10,143.8392867801539
2000-08-11,147.46478548670322
2000-08-14,150.18898691669582
2000-08-15,144.1177715275874
2000-08-16,143.8075202926265
2000-08-17,142.83908507284676
2000-08-18,144.45039490489606
2000-08-21,139.5504155237664
2000-08-22,138.32097082891252
2000-08-23,142.73084924241326
2000-08-24,142.36602215762642
2000-08-25,140.47226367206892
2000-08-28,139.1935388490553
2000-08-29,142.50527427114378
2000-08-30,142.56428266628708
2000-08-31,140.28685558797537
2000-09-01,139.83169007885513
2000-09-04,141.026840679855
2000-09-05,141.2610481649772
2000-09-06,136.81089983458213
2000-09-07,128.83865370792975
2000-09-08,127.19644249353003
2000-09-11,120.29370788039833
2000-09-12,121.20761174938076
2000-09-13,123.22336815844051
2000-09-14,120.31172022812162
2000-09-15,119.87412382352754
2000-09-18,113.09344013417929
2000-09-19,107.30727920827958
2000-09-20,115.52742325585896
2000-09-21,117.55850955031406
2000-09-22,115.89462350520579
2000-09-25,118.9965462030556
2000-09-26,117.4989675028786
2000-09-27,116.68757298507722
2000-09-28,116.68411670826687
2000-09-29,117.4877587703727
2000-10-02,118.60440528378831
2000-10-03,120.46250623155736
2000-10-04,120.90955834506548
2000-10-05,122.29861713612608
2000-10-06,129.01216621046154
2000-10-09,125.09008664570044
2000-10-10,134.44554435077958
2000-10-11,133.3389104918061
2000-10-12,134.86948574153428
2000-10-13,132.9685906452736
2000-10-16,141.5400781818745
2000-10-17,140.3890988344255
2000-10-18,136.68429849841215
2000-10-19,136.14081928339385
2000-10-20,136.73284064849304
2000-10-23,132.90246019411902
2000-10-24,138.01399198212306
2000-10-25,134.2812166728464
2000-10-26,134.96895099786678
2000-10-27,134.20806265676927
2000-10-30,135.6180579727529
2000-10-31,137.59028549953348
2000-11-01,143.68443519563755
2000-11-02,148.81527200603188
2000-11-03,151.44258814988447
2000-11-06,147.0137489047538
2000-11-07,145.10788555536882
2000-11-08,140.0583564760955
2000-11-09,140.9479492542687
2000-11-10,141.34404870362496
2000-11-13,135.1074113292366
2000-11-14,135.7513747331031
2000-11-15,137.43884517083148
2000-11-16,134.02761493811292
2000-11-17,130.116655131954
2000-11-20,120.44034365937468
2000-11-21,114.82175236527473
2000-11-22,117.14395742207495
2000-11-23,113.5715686200374
2000-11-24,109.21268768994808
2000-11-27,108.17517288748061
2000-11-28,99.76464615830082
2000-11-29,97.90877994079149
2000-11-30,91.11372075842222
2000-12-01,82.67606607820795
2000-12-04,76.78132453151028
2000-12-05,91.36797937576674
2000-12-06,108.35520817728387
2000-12-07,98.06549703972544
2000-12-08,103.24727106396473
2000-12-11,101.80075548958833
2000-12-12,100.6746511959225
2000-12-13,94.177399405906
2000-12-14,99.10516113797881
2000-12-15,98.60064209535406
2000-12-18,96.66846096553354
2000-12-19,98.61999241185379
2000-12-20,96.89170731348034
2000-12-21,97.34785431460402
2000-12-22,99.764838959338
2000-12-25,99.764838959338
2000-12-26,100.0
2000-12-27,100.0
2000-12-28,100.0
2000-12-29,100.0
2001-01-01,100.0
2001-01-02,101.00815567197891
2001-01-03,97.69152119442951
2001-01-04,110.29172848721527
2001-01-05,108.17853860011891
2001-01-08,113.76422337270073
2001-01-09,116.98192905284391
2001-01-10,124.30165723765226
2001-01-11,121.12493729668739
2001-01-12,118.3232054087018
2001-01-15,112.28656315744821
2001-01-16,112.57715140330195
2001-01-17,116.3702449739902
2001-01-18,117.44389700723045
2001-01-19,121.53997703798312
2001-01-22,118.6432626638361
2001-01-23,116.64941719855135
2001-01-24,116.19388335560873
2001-01-25,117.57296460630593
2001-01-26,114.76820520027754
2001-01-29,113.27659693126084
2001-01-30,111.41112609462694
2001-01-31,115.35776760719668
2001-02-01,115.22912285792947
2001-02-02,113.94909134359814
2001-02-05,108.73205047230861
2001-02-06,110.64565575815777
2001-02-07,105.4752486076699
2001-02-08,104.63006883255667
2001-02-09,104.11844702845707
2001-02-12,98.53498503232467
2001-02-13,101.6792905791932
2001-02-14,107.34660600606803
2001-02-15,105.39270699995252
2001-02-16,109.29699144003948
2001-02-19,93.75618280985927
2001-02-20,95.2894024763827
2001-02-21,78.23899889160894
2001-02-22,59.47614047976884
2001-02-23,52.268922912709215
2001-02-26,65.14055760509248
2001-02-27,65.23259005387965
2001-02-28,67.77967092574445
2001-03-01,76.36226650580906
2001-03-02,76.89998885565275
2001-03-05,76.89998885565275
2001-03-06,76.89998885565275
2001-03-07,76.89998885565275
2001-03-08,76.89998885565275
2001-03-09,78.82784372947137
2001-03-12,67.61006962760185
2001-03-13,63.693284996816566
2001-03-14,59.33493013151917
2001-03-15,60.087822438048015
2001-03-16,62.905017842816456
2001-03-19,61.22207936811854
2001-03-20,65.4358386108762
2001-03-21,63.66594459856425
2001-03-22,61.8314662421362
2001-03-23,61.60174008926711
2001-03-26,61.467925711732335
2001-03-27,58.68569356633504
2001-03-28,55.35302733127642
2001-03-29,48.721192318617696
2001-03-30,55.52586842942965
2001-04-02,50.88254661976046
2001-04-03,47.0360363782516
2001-04-04,47.71916760460397
2001-04-05,51.37492305551666
2001-04-06,50.35393794574574
2001-04-09,49.011457072154336
2001-04-10,47.62453827160459
2001-04-11,49.56525960057042
2001-04-12,52.292408665390155
2001-04-13,52.08304138540064
2001-04-16,59.042599165456544
2001-04-17,54.31726410312691
2001-04-18,53.33598134138871
2001-04-19,56.76956623596409
2001-04-20,57.18499976064716
2001-04-23,57.25423099522422
2001-04-24,60.05679280489369
2001-04-25,60.78187111357838
2001-04-26,66.22256649114385
2001-04-27,81.72238765419874
2001-04-30,80.41960049448369
2001-05-01,78.86832280832681
2001-05-02,76.61025048812257
2001-05-03,81.21489827208084
2001-05-04,82.5677271509378
2001-05-07,79.80747844090466
2001-05-08,82.72959293194519
2001-05-09,79.01467775158207
2001-05-10,79.12822420464101
2001-05-11,76.38404373094335
2001-05-14,76.90262191705848
2001-05-15,75.78398387976749
2001-05-16,81.66187371822483
2001-05-17,82.50231344813636
2001-05-18,86.00087980870605
2001-05-21,84.91020416055976
2001-05-22,85.2541825128817
2001-05-23,80.56172075828958
2001-05-24,76.40687678491354
2001-05-25,79.50331689393825
2001-05-28,74.69878279498022
2001-05-29,72.97260422008705
2001-05-30,68.7485877218533
2001-05-31,70.58886201835811
2001-06-01,73.98611655016961
2001-06-04,77.43093088977217
2001-06-05,73.07525540121063
2001-06-06,75.94409710392355
2001-06-07,77.73036750749604
2001-06-08,78.74529431718136
2001-06-11,73.51694109688998
2001-06-12,71.82137896719584
2001-06-13,68.686803941601
2001-06-14,74.39771931604619
2001-06-15,74.82403400660502
2001-06-18,67.8327602472225
2001-06-19,65.16475085317086
2001-06-20,63.94136076966366
2001-06-21,64.12412539332229
2001-06-22,64.75659237588715
2001-06-25,61.88597012849303
2001-06-26,64.44508917924102
2001-06-27,65.91844985286257
2001-06-28,65.85626215041256
2001-06-29,66.45347552335127
2001-07-02,66.617675271254
2001-07-03,65.13203583486889
2001-07-04,64.58713009984369
2001-07-05,64.93133733284324
2001-07-06,56.36268032869888
2001-07-09,56.67778843676598
2001-07-10,53.45296462655368
2001-07-11,46.744624107413514
2001-07-12,51.008233164969184
2001-07-13,50.12652423315238
2001-07-16,49.04278123189411
2001-07-17,45.83539417018605
2001-07-18,50.90420136299271
2001-07-19,55.18716338783257
2001-07-20,55.50256248374935
2001-07-23,57.31518309228833
2001-07-24,57.22170221954739
2001-07-25,53.87859238519902
2001-07-26,56.688179239265764
2001-07-27,54.863578673033885
2001-07-30,55.81427253311605
2001-07-31,56.26648244349076
2001-08-01,57.94162446789968
2001-08-02,56.478903915221416
2001-08-03,56.59989885121782
2001-08-06,54.768134412514726
2001-08-07,53.225503749055264
2001-08-08,52.439482267909156
2001-08-09,50.9783717278793
2001-08-10,51.01011777363184
2001-08-13,48.71978668535609
2001-08-14,46.75162453380565
2001-08-15,47.2188563705862
2001-08-16,49.50046414323317
2001-08-17,51.242625739747886
2001-08-20,51.10513838557395
2001-08-21,50.61748020684603
2001-08-22,50.05118967391867
2001-08-23,50.85220529325982
2001-08-24,51.885381681475565
2001-08-27,54.353169871488795
2001-08-28,55.33563972927885
2001-08-29,54.28130074424139
2001-08-30,54.28130074424139
2001-08-31,54.026181148276436
2001-09-03,51.60870419399047
2001-09-04,50.43969416567095
2001-09-05,51.33510726197935
2001-09-06,52.94485385120364
2001-09-07,51.55460049395204
2001-09-10,50.45371018947102
2001-09-11,46.77315706552659
2001-09-12,48.54121454910318
2001-09-13,43.618634864436494
2001-09-14,40.668215916101666
2001-09-17,38.689748904325775
2001-09-18,39.421363813392745
2001-09-19,40.01667480122292
2001-09-20,38.433786177458344
2001-09-21,35.691430962202475
2001-09-24,36.457076759169816
2001-09-25,36.5889510984881
2001-09-26,36.108755064208516
2001-09-27,35.89406937086356
2001-09-28,37.13038071899966
2001-10-01,36.96131153516976
2001-10-02,37.229992888192456
2001-10-03,35.94801458519101
2001-10-04,36.32021647756001
2001-10-05,35.41400627178492
2001-10-08,34.64661215811951
2001-10-09,34.898432443655885
2001-10-10,36.47388866212957
2001-10-11,40.64228903700168
2001-10-12,38.85357864140803
2001-10-15,39.31617868737381
2001-10-16,38.92918190794392
2001-10-17,40.23853571124774
2001-10-18,39.668069423450866
2001-10-19,39.09919705489778
2001-10-22,41.47617163870128
2001-10-23,43.517938323007876
2001-10-24,42.97607235382398
2001-10-25,42.173273788431565
2001-10-26,44.42001559823847
2001-10-29,44.37869465349591
2001-10-30,45.26353507667511
2001-10-31,44.92336781853733
2001-11-01,44.15523291316181
2001-11-02,46.164019705873606
2001-11-05,47.42205188029564
2001-11-06,49.078381641056225
2001-11-07,47.87350212403548
2001-11-08,48.82520137993439
2001-11-09,46.590774887570646
2001-11-12,47.46315588602021
2001-11-13,46.7800329124196
2001-11-14,49.388505281074664
2001-11-15,53.035575802338144
2001-11-16,54.27622483688285
2001-11-19,60.239586960209934
2001-11-20,57.82659504120502
2001-11-21,55.41860630020487
2001-11-22,56.57381121472037
2001-11-23,56.16862243876986
2001-11-26,57.78719084335791
2001-11-27,56.29930136235245
2001-11-28,53.184110257817
2001-11-29,51.84395277947256
2001-11-30,55.497453891115235
2001-12-03,54.535154543314356
2001-12-04,53.89850273557474
2001-12-05,57.39893177042758
2001-12-06,61.56381479993714
2001-12-07,61.44357506962772
2001-12-10,62.24673015261216
2001-12-11,62.14492405698607
2001-12-12,62.988781431349935
2001-12-13,63.506248082928856
2001-12-14,62.45535963822866
2001-12-17,62.45535963822866
2001-12-18,62.54177314170595
2001-12-19,61.63596923907566
2001-12-20,60.41489307978714
2001-12-21,60.868246776611194
2001-12-24,60.97188229486879
2001-12-25,61.68595021124256
2001-12-26,63.15244005927384
2001-12-27,66.70836606584942
2001-12-28,67.62867881617585
2001-12-31,67.16387689991349
2002-01-01,67.16387689991349
2002-01-02,69.33576996933331
2002-01-03,71.47674162885515
2002-01-04,71.88113620667043
2002-01-07,76.68005537862622
2002-01-08,76.60203266307623
2002-01-09,71.6037597665047
2002-01-10,71.42392512726688
2002-01-11,70.58836256826037
2002-01-14,71.36158754762495
2002-01-15,69.63300081952856
2002-01-16,65.81720680720453
2002-01-17,66.81125721605662
2002-01-18,68.19528243615483
2002-01-21,67.60458185588803
2002-01-22,66.81861692478805
2002-01-23,67.25692881960765
2002-01-24,68.85138954323413
2002-01-25,68.60422551416816
2002-01-28,68.099235795951
2002-01-29,67.27272753092663
2002-01-30,66.9875371809505
2002-01-31,71.82328004615627
2002-02-01,72.94630558140156
2002-02-04,71.00279346794898
2002-02-05,68.66740230767304
2002-02-06,65.95543463576875
2002-02-07,62.441502581879064
2002-02-08,57.98152935509008
2002-02-11,60.80329565067431
2002-02-12,60.96232760919918
2002-02-13,63.064553158448305
2002-02-14,62.92880315087113
2002-02-15,61.19670586715487
2002-02-18,60.17466485232276
2002-02-19,60.42519036421589
2002-02-20,58.533075666538224
2002-02-21,58.43688326774229
2002-02-22,58.18427426226217
2002-02-25,58.18427426226217
2002-02-26,56.20547009170628
2002-02-27,57.5486993266841
2002-02-28,57.435965519509466
2002-03-01,59.78344115546895
2002-03-04,61.30813176114315
2002-03-05,59.72513311398406
2002-03-06,59.67936037939073
2002-03-07,61.17599961744051
2002-03-08,61.904649134647535
2002-03-11,60.09431661331097
2002-03-12,57.59081149536151
2002-03-13,56.43741014680508
2002-03-14,56.47037272637185
2002-03-15,57.487550550692035
2002-03-18,56.461775401708536
2002-03-19,56.386497371314384
2002-03-20,57.855371873609286
2002-03-21,61.899664478275
2002-03-22,63.742646407969644
2002-03-25,64.95005450288713
2002-03-26,62.62745690059576
2002-03-27,63.9640884094386
2002-03-28,63.7231060784697
2002-03-29,63.11769943141648
2002-04-01,62.65769257649357
2002-04-02,63.9669461599449
2002-04-03,61.53597581109598
2002-04-04,64.17558055451026
2002-04-05,65.46849492401157
2002-04-08,62.685083311368324
2002-04-09,65.61867191937901
2002-04-10,66.53054953542262
2002-04-11,68.16627513670079
2002-04-12,67.597682344205
2002-04-15,69.89175537393996
2002-04-16,68.27819462559623
2002-04-17,68.20851203341553
2002-04-18,66.93764630261025
2002-04-19,66.9339250057894
2002-04-22,64.64342600182366
2002-04-23,64.58244163767101
2002-04-24,63.76883709886681
2002-04-25,62.41567849385039
2002-04-26,64.77345531722068
2002-04-29,63.117187963643005
2002-04-30,61.76187028473178
2002-05-01,60.945834887144876
2002-05-02,60.474507859546165
2002-05-03,60.56309001452111
2002-05-06,60.50392030807272
2002-05-07,61.66463881956218
2002-05-08,64.17111762444367
2002-05-09,63.192255392228994
2002-05-10,61.48740425949923
2002-05-13,61.255857807203355
2002-05-14,60.528175500001886
2002-05-15,59.57073498763749
2002-05-16,58.15258495884381
2002-05-17,53.00931935452653
2002-05-20,54.744647890386354
2002-05-21,56.38392462412813
2002-05-22,54.74260692971093
2002-05-23,55.34333973948115
2002-05-24,56.108691860996956
2002-05-27,58.379364543009
2002-05-28,56.70140056148267
2002-05-29,55.74068117775804
2002-05-30,53.29576519637078
2002-05-31,52.48315044255576
2002-06-03,51.64151041222939
2002-06-04,52.563960155100894
2002-06-05,52.27033806917905
2002-06-06,52.56835464934465
2002-06-07,50.44188679149869
2002-06-10,48.34691490539001
2002-06-11,46.55609756190148
2002-06-12,45.13031455559743
2002-06-13,45.92955698700934
2002-06-14,43.17611591427718
2002-06-17,41.361851477928056
2002-06-18,44.45685457532582
2002-06-19,43.650900133973096
2002-06-20,42.236860713039995
2002-06-21,41.861371137018104
2002-06-24,40.113171728643266
2002-06-25,40.26077941709971
2002-06-26,36.920471155633074
2002-06-27,39.4590290077863
2002-06-28,41.3516369586977
2002-07-01,42.90878016757273
2002-07-02,39.63165867443714
2002-07-03,39.11983152264116
2002-07-04,39.39392569282721
2002-07-05,40.85394756476228
2002-07-08,37.36837078009642
2002-07-09,37.01441440653916
2002-07-10,38.00430214283102
2002-07-11,38.02417955278924
2002-07-12,40.560542483497436
2002-07-15,39.90093966700786
2002-07-16,40.465899061150786
2002-07-17,45.535792809949854
2002-07-18,45.47078288728018
2002-07-19,44.56120249058444
2002-07-22,42.859266284336165
2002-07-23,42.752408589546995
2002-07-24,40.533787503063785
2002-07-25,41.06364688946988
2002-07-26,42.01470066701915
2002-07-29,42.405473213176016
2002-07-30,43.12374614895242
