Date,BRAZIL
1999-09-17,75.42938404028968
1999-09-20,77.31641675909648
1999-09-21,76.02320839944952
1999-09-22,76.39542360814765
1999-09-23,74.71446974239541
1999-09-24,75.41013724473805
1999-09-27,75.63593405522013
1999-09-28,74.6333510386048
1999-09-29,75.13300049765137
1999-09-30,73.02286160341546
1999-10-01,71.64891347442277
1999-10-04,72.42211617704035
1999-10-05,71.10457915672927
1999-10-06,72.9996182858527
1999-10-07,73.65267805169066
1999-10-08,73.84005144411483
1999-10-11,74.31917695818447
1999-10-12,74.31917695818447
1999-10-13,72.45481748448633
1999-10-14,72.50602776803572
1999-10-15,71.14189049909713
1999-10-18,69.50462703969204
1999-10-19,69.870810708064
1999-10-20,71.27561225430857
1999-10-21,71.13247862292943
1999-10-22,73.11157770891553
1999-10-25,72.48907997511257
1999-10-26,72.71539740275965
1999-10-27,73.41012659123882
1999-10-28,74.56332635912604
1999-10-29,75.51583589552658
1999-11-01,76.13738595906001
1999-11-02,76.13738595906001
1999-11-03,78.9772530152201
1999-11-04,81.37661913809845
1999-11-05,83.59315774526162
1999-11-08,84.28560062909193
1999-11-09,83.81194861255929
1999-11-10,84.58480379152373
1999-11-11,84.17781416312567
1999-11-12,84.00797267068783
1999-11-15,84.00797267068783
1999-11-16,84.52047983658595
1999-11-17,83.107259529844
1999-11-18,84.81441200084018
1999-11-19,87.40463811402431
1999-11-22,86.54481246760213
1999-11-23,87.13067185195784
1999-11-24,85.93401491955987
1999-11-25,86.74489921089884
1999-11-26,89.13019463571322
1999-11-29,89.4926377466109
1999-11-30,89.71537367568645
1999-12-01,90.36015636374715
1999-12-02,94.08230444084018
1999-12-03,94.92589404951342
1999-12-06,94.8105562955532
1999-12-07,94.86321548541034
1999-12-08,94.75017539744917
1999-12-09,94.65495658974702
1999-12-10,96.47753971044914
1999-12-13,96.82938000835236
1999-12-14,95.65227061312895
1999-12-15,93.82514295234728
1999-12-16,95.79523115099623
1999-12-17,99.11224617797664
1999-12-20,101.99742898187704
1999-12-21,103.7538990691424
1999-12-22,105.08091546540768
1999-12-23,104.697207916826
1999-12-24,104.697207916826
1999-12-27,104.46075683311624
1999-12-28,106.0161477297293
1999-12-29,110.52169632371546
1999-12-30,113.26419861361526
1999-12-31,113.26419861361526
2000-01-03,112.49385629798891
2000-01-04,105.11890782047276
2000-01-05,107.11295309680285
2000-01-06,106.54488224528501
2000-01-07,108.57903108287302
2000-01-10,113.2787625279408
2000-01-11,110.33221172509846
2000-01-12,109.81941317398348
2000-01-13,114.00215172476871
2000-01-14,116.8392399283331
2000-01-17,119.731674615234
2000-01-18,119.1488493796961
2000-01-19,116.27149788765631
2000-01-20,114.73251745893349
2000-01-21,113.72324528030988
2000-01-24,114.51914461905123
2000-01-25,114.22905994262614
2000-01-26,114.59914723726348
2000-01-27,114.1461762196664
2000-01-28,110.54917809321714
2000-01-31,108.13994029364537
2000-02-01,108.52243217775576
2000-02-02,109.80603819154051
2000-02-03,114.13912282613704
2000-02-04,117.3491653944772
2000-02-07,118.35187004437113
2000-02-08,121.75193453636123
2000-02-09,119.35646802985997
2000-02-10,119.17579048259125
2000-02-11,116.51738022866058
2000-02-14,113.24090784570754
2000-02-15,114.0764422570898
2000-02-16,115.42177181324621
2000-02-17,115.182160269237
2000-02-18,112.84824287496613
2000-02-21,113.47322072468604
2000-02-22,111.62103393525392
2000-02-23,113.26764243935496
2000-02-24,113.88455239380421
2000-02-25,113.93189714502712
2000-02-28,112.1355767877818
2000-02-29,112.683499287194
2000-03-01,114.67436539041256
2000-03-02,114.98822870448922
2000-03-03,118.40113887366596
2000-03-06,118.36722257006342
2000-03-07,118.40113887366596
2000-03-08,117.5273975781943
2000-03-09,118.84700102761214
2000-03-10,117.14018471891892
2000-03-13,113.2605743429018
2000-03-14,112.12783970829636
2000-03-15,112.27865628566882
2000-03-16,114.37270817633781
2000-03-17,113.75433795423064
2000-03-20,113.38511679546727
2000-03-21,116.9024999262405
2000-03-22,117.2382832947391
2000-03-23,118.72006467172828
2000-03-24,120.06783357660389
2000-03-27,121.46061548265276
2000-03-28,118.30939864406884
2000-03-29,116.68125834887344
2000-03-30,114.6903621714926
2000-03-31,117.30936792135994
2000-04-03,114.53534055791711
2000-04-04,111.89007672279598
2000-04-05,111.92126697066551
2000-04-06,114.00682925947707
2000-04-07,116.20374614653205
2000-04-10,112.99106908157519
2000-04-11,111.3599100088005
2000-04-12,109.72237855519366
2000-04-13,103.72427067276787
2000-04-14,97.75392926191346
2000-04-17,97.29606484395423
2000-04-18,101.43530078482794
2000-04-19,97.33541053632241
2000-04-20,99.25384736370836
2000-04-21,99.25384736370836
2000-04-24,96.42390945930737
2000-04-25,99.66008112816081
2000-04-26,99.42776089772045
2000-04-27,99.21835985220478
2000-04-28,101.97437747063822
2000-05-01,101.97437747063822
2000-05-02,102.74874638243799
2000-05-03,99.68022146048986
2000-05-04,99.34783179412712
2000-05-05,100.54270365791443
2000-05-08,98.2273761058278
2000-05-09,96.52792128374874
2000-05-10,94.8584209956264
2000-05-11,95.10876834725883
2000-05-12,95.17914923848205
2000-05-15,99.0016628149173
2000-05-16,101.31741207359072
2000-05-17,98.0742999563952
2000-05-18,96.64711521362939
2000-05-19,94.81501996955194
2000-05-22,91.86343943014508
2000-05-23,90.1901203917265
2000-05-24,93.60286281390911
2000-05-25,93.88886542403922
2000-05-26,96.52714938024994
2000-05-29,97.96873964675319
2000-05-30,101.5756528903525
2000-05-31,100.42891171589599
2000-06-01,103.58215221144475
2000-06-02,109.06473749196668
2000-06-05,108.74549691767237
2000-06-06,107.88269860738637
2000-06-07,110.16419272689545
2000-06-08,110.6713988204537
2000-06-09,110.42792441737689
2000-06-12,108.73363232649115
2000-06-13,109.85649728934735
2000-06-14,109.88692164855053
2000-06-15,110.72563523304431
2000-06-16,110.67548422832228
2000-06-19,112.9452420730759
2000-06-20,113.41838951199678
2000-06-21,115.84548200756342
2000-06-22,115.84548200756342
2000-06-23,112.89222667147433
2000-06-26,111.819366352417
2000-06-27,110.74006682105578
2000-06-28,112.90246926283598
2000-06-29,110.68046785117129
2000-06-30,112.64406069908007
2000-07-03,114.35051818009241
2000-07-04,116.38258332547649
2000-07-05,115.33367777416565
2000-07-06,116.22102744231853
2000-07-07,118.05042922478162
2000-07-10,117.83797466845185
2000-07-11,113.69807510437587
2000-07-12,114.41473429411039
2000-07-13,110.53001403828638
2000-07-14,113.45189342670618
2000-07-17,117.01045444968219
2000-07-18,116.71701677635942
2000-07-19,114.24092052348026
2000-07-20,116.58641461865703
2000-07-21,116.88289504791852
2000-07-24,116.90988081999917
2000-07-25,114.81381128811587
2000-07-26,114.92537447619922
2000-07-27,114.2439493379865
2000-07-28,110.75843294225412
2000-07-31,111.49455185918477
2000-08-01,109.43710391216092
2000-08-02,109.46159349551682
2000-08-03,111.10203513183852
2000-08-04,112.5577141611902
2000-08-07,113.92838491593189
2000-08-08,112.20049828023016
2000-08-09,110.20758597144213
2000-08-10,112.45592426179815
2000-08-11,115.38308758645225
2000-08-14,117.46067606937831
2000-08-15,117.35949138359273
2000-08-16,115.00660870143078
2000-08-17,116.92513885054129
2000-08-18,113.64918388801685
2000-08-21,112.26213633225028
2000-08-22,113.00671579528156
2000-08-23,114.1155785228909
2000-08-24,113.10992995123416
2000-08-25,115.27960827549839
2000-08-28,113.90536316343648
2000-08-29,113.24887890645819
2000-08-30,114.08707437229798
2000-08-31,114.33488017574504
2000-09-01,115.56508277550557
2000-09-04,115.45322535068726
2000-09-05,114.65871918912225
2000-09-06,117.15654481412385
2000-09-07,117.22089886236009
2000-09-08,116.07734954857902
2000-09-11,116.27844673768375
2000-09-12,113.56272746529844
2000-09-13,112.88399100915866
2000-09-14,111.6493736626574
2000-09-15,110.26011046522946
2000-09-18,106.13329565321166
2000-09-19,106.89056621467748
2000-09-20,106.54518271231002
2000-09-21,106.46154443078986
2000-09-22,106.74223506141695
2000-09-25,107.80460999096456
2000-09-26,107.51579274756281
2000-09-27,105.92671167318397
2000-09-28,106.99921455757014
2000-09-29,107.023368548539
2000-10-02,105.2558713637968
2000-10-03,106.19908146566105
2000-10-04,107.07564223522328
2000-10-05,109.12396057804631
2000-10-06,106.80142056677145
2000-10-09,105.71626015229988
2000-10-10,106.21999953132462
2000-10-11,104.66869586865133
2000-10-12,104.58430831487384
2000-10-13,102.8610062827243
2000-10-16,102.21017577053594
2000-10-17,99.52801978473443
2000-10-18,97.22585148648635
2000-10-19,99.69365911501895
2000-10-20,97.70006227286488
2000-10-23,94.27409778636606
2000-10-24,92.40303313595763
2000-10-25,89.98621976324594
2000-10-26,92.64084305158741
2000-10-27,96.201533055857
2000-10-30,97.99389959546663
2000-10-31,98.64604368031817
2000-11-01,98.6915512312191
2000-11-02,98.28001492168053
2000-11-03,96.455239076443
2000-11-06,97.11131555069267
2000-11-07,97.95170742695433
2000-11-08,96.22332262334679
2000-11-09,94.25850836015893
2000-11-10,95.07646006896123
2000-11-13,93.27355660806982
2000-11-14,94.97787925778843
2000-11-15,94.53996895383342
2000-11-16,94.73351276981677
2000-11-17,92.98072967182625
2000-11-20,95.18228966382308
2000-11-21,97.61759022087469
2000-11-22,96.16255596841931
2000-11-23,93.8433763954961
2000-11-24,93.44376208531172
2000-11-27,91.4278281325517
2000-11-28,89.73694685657513
2000-11-29,90.19412216128646
2000-11-30,87.60951475656447
2000-12-01,87.63276310954099
2000-12-04,88.29023825783268
2000-12-05,92.64957212922882
2000-12-06,91.37395177058991
2000-12-07,93.2225406757371
2000-12-08,95.9586096780351
2000-12-11,97.32750813434411
2000-12-12,96.02745693970162
2000-12-13,98.26565772868383
2000-12-14,98.01571401336811
2000-12-15,97.20972863517666
2000-12-18,98.0347936843774
2000-12-19,99.02236677734963
2000-12-20,95.50222650503648
2000-12-21,94.94971220199699
2000-12-22,95.5664960243763
2000-12-25,95.5664960243763
2000-12-26,95.46098659532473
2000-12-27,98.22613921221973
2000-12-28,99.71874200971621
2000-12-29,99.99999999999999
2001-01-01,99.99999999999999
2001-01-02,101.0553083346677
2001-01-03,107.31248895627533
2001-01-04,107.85274306772894
2001-01-05,105.81043111988461
2001-01-08,105.71436957716507
2001-01-09,108.78009649348101
2001-01-10,107.98205735879384
2001-01-11,108.28076997355296
2001-01-12,107.91580834012262
2001-01-15,108.69202558439335
2001-01-16,107.88405054623242
2001-01-17,109.93088272833667
2001-01-18,112.4636704991141
2001-01-19,112.69001558940107
2001-01-22,111.99179426443223
2001-01-23,114.03107864572338
2001-01-24,113.16265923406785
2001-01-25,112.38972935819633
2001-01-26,112.85176928651151
2001-01-29,113.38567846341745
2001-01-30,112.88095508870262
2001-01-31,113.28436152425613
2001-02-01,109.87256526934034
2001-02-02,108.43185660545893
2001-02-05,107.21515042062235
2001-02-06,108.68905489566784
2001-02-07,107.20543167787983
2001-02-08,109.94502724143294
2001-02-09,109.16227767170037
2001-02-12,108.73903001185238
2001-02-13,109.96215864632944
2001-02-14,110.03108420521296
2001-02-15,109.51627426386247
2001-02-16,104.80380360493392
2001-02-19,103.4103405558317
2001-02-20,103.03617961570282
2001-02-21,100.85501355451159
2001-02-22,101.41159209695573
2001-02-23,102.09089606326205
2001-02-26,102.89614838616673
2001-02-27,102.69364674112637
2001-02-28,101.62564247566127
2001-03-01,103.73987853986117
2001-03-02,105.46861732122045
2001-03-05,105.57488720281115
2001-03-06,104.73624796516684
2001-03-07,103.97193373454378
2001-03-08,104.84980777944712
2001-03-09,104.03184696323399
2001-03-12,100.03620649964662
2001-03-13,100.4274672045484
2001-03-14,97.95910480691525
2001-03-15,95.75158472787682
2001-03-16,94.80468862515964
2001-03-19,91.08770992152041
2001-03-20,94.59201766385428
2001-03-21,94.80504032548816
2001-03-22,88.38631088925462
2001-03-23,88.76332912214588
2001-03-26,91.68383016064838
2001-03-27,93.40741441822202
2001-03-28,92.5847883185643
2001-03-29,90.03991135252608
2001-03-30,90.10225279133623
2001-04-02,88.34724241311201
2001-04-03,86.27899061267942
2001-04-04,87.36424309682666
2001-04-05,90.22691187726375
2001-04-06,91.99692630982317
2001-04-09,92.53391872425779
2001-04-10,95.11987716915922
2001-04-11,93.27451496996503
2001-04-12,93.01313153445078
2001-04-13,93.01313153445078
2001-04-16,90.01780932540618
2001-04-17,89.56255411571235
2001-04-18,93.06803324648055
2001-04-19,90.19402574258541
2001-04-20,84.79448144779538
2001-04-23,85.19182475580877
2001-04-24,86.63050393458072
2001-04-25,86.3406115414377
2001-04-26,90.25599829578067
2001-04-27,92.93101521711878
2001-04-30,94.71491039096146
2001-05-01,93.91898677423065
2001-05-02,93.17718313901808
2001-05-03,93.09937723621951
2001-05-04,94.05200607982636
2001-05-07,93.44295390709544
2001-05-08,91.51400872492734
2001-05-09,91.57520480443866
2001-05-10,92.82410386080339
2001-05-11,90.31608020180866
2001-05-14,88.05972023438851
2001-05-15,87.55623064907746
2001-05-16,89.7922663471755
2001-05-17,91.36988624871074
2001-05-18,91.9927829926526
2001-05-21,91.79913348900787
2001-05-22,92.60109885348457
2001-05-23,90.53400817329232
2001-05-24,89.32216092111598
2001-05-25,87.56535958390606
2001-05-28,88.77115201770073
2001-05-29,89.07785438719434
2001-05-30,88.44053170987318
2001-05-31,89.81428456074167
2001-06-01,90.81356512322427
2001-06-04,91.97307443029798
2001-06-05,91.46366903918815
2001-06-06,90.8738566597832
2001-06-07,90.93686640949436
2001-06-08,91.01566306312856
2001-06-11,90.34712387926308
2001-06-12,89.20123603748776
2001-06-13,89.35037233652997
2001-06-14,88.81578170361077
2001-06-15,87.36969847273832
2001-06-18,82.90350095104331
2001-06-19,83.14313021409322
2001-06-20,83.81719711345777
2001-06-21,86.06448191138085
2001-06-22,88.37577821765207
2001-06-25,88.5197735646054
2001-06-26,87.79285088775336
2001-06-27,85.91861063950844
2001-06-28,87.7420680864146
2001-06-29,88.49315679156982
2001-07-02,87.85734181729308
2001-07-03,85.51789376296145
2001-07-04,82.68739430907252
2001-07-05,82.02619658716655
2001-07-06,79.06381517290224
2001-07-09,80.72335540515867
2001-07-10,77.88733654933819
2001-07-11,77.18612027535113
2001-07-12,77.90522960946544
2001-07-13,78.26617599635667
2001-07-16,75.65948070488169
2001-07-17,78.65319704261084
2001-07-18,79.4575211925221
2001-07-19,78.21013322794431
2001-07-20,80.5426263204893
2001-07-23,82.75949083994101
2001-07-24,81.40547334441597
2001-07-25,80.00807343504793
2001-07-26,79.639089871715
2001-07-27,79.96157539561472
2001-07-30,80.97596796499401
2001-07-31,82.16712258127262
2001-08-01,79.42731075772987
2001-08-02,79.52855935538534
2001-08-03,79.8630730473823
2001-08-06,81.66128974723793
2001-08-07,82.49218994157519
2001-08-08,81.28474838929083
2001-08-09,80.89333683372979
2001-08-10,81.06494563030292
2001-08-13,80.36000149186745
2001-08-14,79.95106499395517
2001-08-15,79.97038499203914
2001-08-16,79.69696405396701
2001-08-17,76.32716397949332
2001-08-20,76.10199926393493
2001-08-21,75.457631469206
2001-08-22,76.00504074724658
2001-08-23,75.15928576210234
2001-08-24,75.90456146185171
2001-08-27,75.75550447337457
2001-08-28,75.72994812728362
2001-08-29,76.42851723548125
2001-08-30,75.59319588572075
2001-08-31,75.16193249311728
2001-09-03,73.92711160166903
2001-09-04,74.50361416935759
2001-09-05,74.7124852174909
2001-09-06,72.4275518293845
2001-09-07,72.722029774867
2001-09-10,71.10303823131474
2001-09-11,64.89001078151144
2001-09-12,66.04472619438413
2001-09-13,59.91977444137264
2001-09-14,59.60236641489666
2001-09-17,64.70707352254801
2001-09-18,64.92859950228112
2001-09-19,64.47879910359389
2001-09-20,61.88036493098079
2001-09-21,60.29603134176196
2001-09-24,60.7467282738944
2001-09-25,60.75737210589708
2001-09-26,58.94217356695794
2001-09-27,60.58816275913431
2001-09-28,62.624104128517715
2001-10-01,61.35333099374479
2001-10-02,60.338414298128136
2001-10-03,59.37504862549392
2001-10-04,59.3805239807469
2001-10-05,59.41036199016246
2001-10-08,58.40652404275129
2001-10-09,59.65146491924618
2001-10-10,61.13186817744081
2001-10-11,62.64432701726742
2001-10-12,62.59927536173541
2001-10-15,64.85967432382736
2001-10-16,64.28972277672659
2001-10-17,65.62902490706445
2001-10-18,63.90315769429239
2001-10-19,64.24340894955641
2001-10-22,66.7179603006324
2001-10-23,66.5045271505923
2001-10-24,65.55939332484145
2001-10-25,65.85968053617813
2001-10-26,66.828556565751
2001-10-29,65.55076414440394
2001-10-30,63.97582136394008
2001-10-31,66.08621844598869
2001-11-01,66.15581004489177
2001-11-02,66.73742678116376
2001-11-05,71.01921152512965
2001-11-06,71.97227335828117
2001-11-07,72.20935702346867
2001-11-08,73.11245438922668
2001-11-09,74.21848993328591
2001-11-12,72.39880181603304
2001-11-13,74.44978318646146
2001-11-14,73.57612165921464
2001-11-15,73.3014220499544
2001-11-16,72.98445019322591
2001-11-19,74.55166314960634
2001-11-20,73.08539330175783
2001-11-21,73.67583554408439
2001-11-22,74.77824708734202
2001-11-23,75.84525216596137
2001-11-26,77.61854573938925
2001-11-27,77.74202896534138
2001-11-28,74.43025287611285
2001-11-29,73.23938940290373
2001-11-30,72.70705399166327
2001-12-03,76.71037690709039
2001-12-04,77.18461005806729
2001-12-05,78.59621171458102
2001-12-06,78.84693291532093
2001-12-07,79.03180439711763
2001-12-10,80.4891048022026
2001-12-11,80.4089750111052
2001-12-12,79.86147627150366
2001-12-13,77.41692352375807
2001-12-14,76.67942196895643
2001-12-17,77.12029661614831
2001-12-18,79.57452240453172
2001-12-19,80.86514417396381
2001-12-20,78.94752533297593
2001-12-21,79.69683873449391
2001-12-24,80.03793370018832
2001-12-25,80.03793370018832
2001-12-26,80.7252145651389
2001-12-27,82.5953777100814
2001-12-28,82.58004041292487
2001-12-31,83.00893480156589
2002-01-01,83.00893480156589
2002-01-02,84.61616503882584
2002-01-03,87.35933622105632
2002-01-04,86.37049662345335
2002-01-07,85.79075435871218
2002-01-08,85.06103457507182
2002-01-09,83.51436590625353
2002-01-10,80.81831585782565
2002-01-11,79.78885819246486
2002-01-14,77.46609139776305
2002-01-15,78.28797868325456
2002-01-16,77.98408406269868
2002-01-17,80.34710623598356
2002-01-18,79.98115707752584
2002-01-21,78.91468252052383
2002-01-22,78.80763135573028
2002-01-23,79.19158631253599
2002-01-24,78.60165558482021
2002-01-25,78.17775119875813
2002-01-28,78.16937440531102
2002-01-29,75.75549650591131
2002-01-30,75.54669032967337
2002-01-31,77.73960417701859
2002-02-01,77.54100833286212
2002-02-04,76.97209176155306
2002-02-05,77.91139320378188
2002-02-06,78.08114709289497
2002-02-07,76.87997680856517
2002-02-08,76.17267333778312
2002-02-11,76.20368195709425
2002-02-12,76.20368195709425
2002-02-13,78.88549686535323
2002-02-14,80.37594464621922
2002-02-15,80.53669954387716
2002-02-18,80.10099878456892
2002-02-19,80.08509702559203
2002-02-20,80.97138200565288
2002-02-21,82.83475994422888
2002-02-22,83.25516068281433
2002-02-25,85.82410331317499
2002-02-26,85.86602278889556
2002-02-27,88.02107865769877
2002-02-28,88.82206718123693
2002-03-01,90.97709197735192
2002-03-04,91.70903941226106
2002-03-05,89.43696082487142
2002-03-06,88.24880444813823
2002-03-07,87.30698201046994
2002-03-08,88.2849808066405
2002-03-11,87.35718137674536
2002-03-12,89.99529264186606
2002-03-13,90.7946109150608
2002-03-14,90.20747484757017
2002-03-15,91.57199519627017
2002-03-18,91.50269722577029
2002-03-19,91.36607858285703
2002-03-20,91.35736614838352
2002-03-21,89.25563683189924
2002-03-22,86.98491360213687
2002-03-25,87.03398125236453
2002-03-26,89.24793829100797
2002-03-27,89.26372183210846
2002-03-28,88.89806276620904
2002-03-29,88.89806276620904
2002-04-01,90.47578393775629
2002-04-02,90.15608884944056
2002-04-03,89.67117423062666
2002-04-04,90.09684181182693
2002-04-05,90.49287239073143
2002-04-08,90.61713810437602
2002-04-09,90.6150696144965
2002-04-10,92.38804731843487
2002-04-11,92.45526847081136
2002-04-12,92.75781657463708
2002-04-15,91.340169816981
2002-04-16,92.42116047523562
2002-04-17,93.12945602828901
2002-04-18,91.31232734408738
2002-04-19,90.87890570226001
2002-04-22,89.99159454003455
2002-04-23,90.09731623085692
2002-04-24,90.33151909842512
2002-04-25,89.13916181537554
2002-04-26,88.09048715537111
2002-04-29,87.82864295465383
2002-04-30,88.13581546713212
2002-05-01,88.22914013408163
2002-05-02,85.57287868579472
2002-05-03,84.42703435083273
2002-05-06,82.92463945216052
2002-05-07,83.41531831039363
2002-05-08,84.44537300253305
2002-05-09,81.28798510313916
2002-05-10,80.26141243533802
2002-05-13,79.56949045169316
2002-05-14,79.78395026322022
2002-05-15,80.32757897481913
2002-05-16,82.7924369318057
2002-05-17,83.0627779760546
2002-05-20,83.03662526975035
2002-05-21,83.16863843514253
2002-05-22,81.79253556982117
2002-05-23,81.74775489606942
2002-05-24,81.97911936325389
2002-05-27,82.17760287771911
2002-05-28,82.19193389478117
2002-05-29,83.10492593540457
2002-05-30,83.41921606135458
2002-05-31,81.58252713323444
2002-06-03,81.03381915101787
2002-06-04,80.753803264905
2002-06-05,79.09917399998629
2002-06-06,75.99359335869157
2002-06-07,74.76812323413445
2002-06-10,77.6585850645152
2002-06-11,75.82253889658541
2002-06-12,72.67652769320124
2002-06-13,72.74709180395529
2002-06-14,70.3168205262286
2002-06-17,72.37316685779045
2002-06-18,72.46942732628051
2002-06-19,70.05706800676089
2002-06-20,65.54030339738337
2002-06-21,61.748505213414774
2002-06-24,62.0801044535497
2002-06-25,64.65108464808975
2002-06-26,64.23744076630949
2002-06-27,65.84286039064202
2002-06-28,66.56529115325075
2002-07-01,65.88053926402742
2002-07-02,64.26007633261804
2002-07-03,64.39570704427874
2002-07-04,65.22726304907638
2002-07-05,63.74736925332867
2002-07-08,64.2291161560415
2002-07-09,64.544185401376
2002-07-10,63.66158333697774
2002-07-11,64.40815687304807
2002-07-12,65.80653134330603
2002-07-15,63.65025810707968
2002-07-16,63.500961187872804
2002-07-17,64.16045403893135
2002-07-18,64.16437789173325
2002-07-19,63.69987745341103
2002-07-22,59.863177637750965
2002-07-23,57.95259957800418
2002-07-24,58.45257057235351
2002-07-25,55.63504095936505
2002-07-26,52.662727146148534
2002-07-29,51.488206904010255
